x,y,spawned,detected,attained,discovery,attainment,total_time
1.75,-1.75,1970-01-01 01:00:03,,,,,
2.25,2.25,1970-01-01 01:00:13,,,,,
0.75,1.25,1970-01-01 01:00:24,,,,,
3.25,3.25,1970-01-01 01:00:34,1970-01-01 01:00:37,1970-01-01 01:03:07,3.0,150.0,153.0
-1.25,-2.75,1970-01-01 01:00:44,,,,,
3.25,4.25,1970-01-01 01:00:54,1970-01-01 01:00:55,1970-01-01 01:03:15,1.0,140.0,141.0
0.25,2.75,1970-01-01 01:07:08,1970-01-01 01:07:18,1970-01-01 01:08:08,10.0,50.0,60.0
-1.25,-0.25,1970-01-01 01:01:14,1970-01-01 01:01:15,1970-01-01 01:01:51,1.0,36.0,37.0
-2.25,-2.25,1970-01-01 01:01:24,1970-01-01 01:01:25,1970-01-01 01:01:39,1.0,14.0,15.0
-1.25,-1.25,1970-01-01 01:01:34,,,,,
-2.25,-3.75,1970-01-01 01:01:45,,,,,
0.25,-2.75,1970-01-01 01:01:55,1970-01-01 01:01:55,1970-01-01 01:02:25,0.0,30.0,30.0
-0.75,1.75,1970-01-01 01:02:05,1970-01-01 01:02:06,1970-01-01 01:04:51,1.0,165.0,166.0
-1.25,3.75,1970-01-01 01:03:05,1970-01-01 01:03:41,1970-01-01 01:04:08,36.0,27.0,63.0
1.25,-3.25,1970-01-01 01:02:25,1970-01-01 01:02:25,1970-01-01 01:02:55,0.0,30.0,30.0
1.25,-1.75,1970-01-01 01:02:35,,,,,
-3.75,3.75,1970-01-01 01:02:45,1970-01-01 01:06:26,1970-01-01 01:06:44,221.0,18.0,239.0
-1.75,-4.25,1970-01-01 01:02:55,1970-01-01 01:02:56,1970-01-01 01:03:15,1.0,19.0,20.0
-1.25,3.75,1970-01-01 01:03:05,1970-01-01 01:03:41,1970-01-01 01:04:08,36.0,27.0,63.0
-0.25,-0.75,1970-01-01 01:03:15,1970-01-01 01:03:22,1970-01-01 01:05:00,7.0,98.0,105.0
3.25,-3.25,1970-01-01 01:03:26,,,,,
2.75,0.75,1970-01-01 01:03:36,1970-01-01 01:03:41,1970-01-01 01:04:06,5.0,25.0,30.0
-2.75,-2.25,1970-01-01 01:03:46,1970-01-01 01:04:23,1970-01-01 01:04:40,37.0,17.0,54.0
-2.75,-1.25,1970-01-01 01:03:56,1970-01-01 01:04:27,1970-01-01 01:05:14,31.0,47.0,78.0
-1.25,-2.25,1970-01-01 01:04:06,1970-01-01 01:04:22,1970-01-01 01:04:49,16.0,27.0,43.0
2.25,-4.25,1970-01-01 01:04:16,,,,,
2.25,1.75,1970-01-01 01:08:29,1970-01-01 01:08:34,1970-01-01 01:09:22,5.0,48.0,53.0
-0.75,0.25,1970-01-01 01:06:48,,,,,
2.25,0.75,1970-01-01 01:04:47,,,,,
1.25,-4.25,1970-01-01 01:04:57,1970-01-01 01:05:38,1970-01-01 01:06:22,41.0,44.0,85.0
3.75,2.25,1970-01-01 01:05:07,1970-01-01 01:05:23,1970-01-01 01:05:33,16.0,10.0,26.0
0.25,3.75,1970-01-01 01:05:17,1970-01-01 01:05:18,1970-01-01 01:06:03,1.0,45.0,46.0
-1.25,-3.25,1970-01-01 01:05:27,1970-01-01 01:05:27,1970-01-01 01:05:43,0.0,16.0,16.0
0.75,-0.75,1970-01-01 01:05:37,,,,,
-0.25,3.75,1970-01-01 01:05:47,1970-01-01 01:05:53,1970-01-01 01:07:08,6.0,75.0,81.0
-3.75,0.25,1970-01-01 01:05:57,1970-01-01 01:06:17,1970-01-01 01:07:16,20.0,59.0,79.0
-0.25,-3.25,1970-01-01 01:06:07,,,,,
-3.75,-0.75,1970-01-01 01:06:17,1970-01-01 01:06:21,1970-01-01 01:07:09,4.0,48.0,52.0
0.75,-3.25,1970-01-01 01:06:28,1970-01-01 01:06:33,1970-01-01 01:09:36,5.0,183.0,188.0
2.75,-0.75,1970-01-01 01:06:38,1970-01-01 01:08:30,1970-01-01 01:09:02,112.0,32.0,144.0
-0.75,0.25,1970-01-01 01:06:48,,,,,
0.25,4.25,1970-01-01 01:06:58,,,,,
0.25,2.75,1970-01-01 01:07:08,1970-01-01 01:07:18,1970-01-01 01:08:08,10.0,50.0,60.0
0.75,1.75,1970-01-01 01:07:18,1970-01-01 01:07:24,1970-01-01 01:08:17,6.0,53.0,59.0
2.75,-3.25,1970-01-01 01:07:28,1970-01-01 01:07:56,1970-01-01 01:08:15,28.0,19.0,47.0
-0.75,-3.25,1970-01-01 01:10:30,1970-01-01 01:10:35,,5.0,,
-2.25,-3.25,1970-01-01 01:07:48,1970-01-01 01:07:54,1970-01-01 01:10:34,6.0,160.0,166.0
4.25,0.75,1970-01-01 01:07:58,1970-01-01 01:08:19,1970-01-01 01:08:36,21.0,17.0,38.0
1.75,0.25,1970-01-01 01:08:09,1970-01-01 01:08:09,1970-01-01 01:08:53,0.0,44.0,44.0
-3.25,2.75,1970-01-01 01:08:19,1970-01-01 01:09:40,1970-01-01 01:09:58,81.0,18.0,99.0
2.25,1.75,1970-01-01 01:08:29,1970-01-01 01:08:34,1970-01-01 01:09:22,5.0,48.0,53.0
0.75,-1.75,1970-01-01 01:08:39,1970-01-01 01:08:44,1970-01-01 01:09:07,5.0,23.0,28.0
0.25,-1.75,1970-01-01 01:08:49,,,,,
-1.75,-3.25,1970-01-01 01:08:59,1970-01-01 01:09:03,1970-01-01 01:09:52,4.0,49.0,53.0
0.25,-0.75,1970-01-01 01:09:09,1970-01-01 01:09:09,1970-01-01 01:09:20,0.0,11.0,11.0
-1.75,-1.25,1970-01-01 01:09:19,1970-01-01 01:09:20,1970-01-01 01:10:21,1.0,61.0,62.0
-2.25,-0.75,1970-01-01 01:09:29,1970-01-01 01:09:30,1970-01-01 01:10:18,1.0,48.0,49.0
-3.75,-1.75,1970-01-01 01:09:39,1970-01-01 01:09:40,1970-01-01 01:10:07,1.0,27.0,28.0
1.75,-3.25,1970-01-01 01:09:49,1970-01-01 01:10:39,,50.0,,
0.75,3.75,1970-01-01 01:09:59,,,,,
0.75,-2.25,1970-01-01 01:10:09,1970-01-01 01:10:16,,7.0,,
1.75,2.25,1970-01-01 01:10:20,,,,,
-0.75,-3.25,1970-01-01 01:10:30,1970-01-01 01:10:35,,5.0,,
2.25,-1.25,1970-01-01 01:10:40,,,,,
