x,y,spawned,detected,attained,discovery,attainment,total_time
1.25,0.25,1970-01-01 01:08:58,1970-01-01 01:09:03,1970-01-01 01:09:32,5,29,34
-0.75,1.25,1970-01-01 01:09:09,1970-01-01 01:09:12,1970-01-01 01:10:11,3,59,62
-2.25,-1.25,1970-01-01 01:09:19,1970-01-01 01:09:37,1970-01-01 01:09:55,18,18,36
1.75,-4.25,1970-01-01 01:09:29,1970-01-01 01:09:29,1970-01-01 01:09:39,0,10,10
-1.25,-1.25,1970-01-01 01:09:39,1970-01-01 01:09:39,1970-01-01 01:10:23,0,44,44
-2.75,-3.75,1970-01-01 01:09:49,1970-01-01 01:09:49,1970-01-01 01:10:05,0,16,16
2.75,1.25,1970-01-01 01:09:59,1970-01-01 01:10:10,1970-01-01 01:10:54,11,44,55
3.25,0.75,1970-01-01 01:10:09,,,,,
0.25,1.75,1970-01-01 01:10:29,1970-01-01 01:10:31,,2,,
-1.75,-3.75,1970-01-01 01:10:39,,,,,
3.25,2.25,1970-01-01 01:10:49,1970-01-01 01:10:50,,1,,
