x,y,spawned,detected,attained,discovery,attainment,total_time
2.25,-1.75,1970-01-01 01:00:02,,,,,
2.25,2.75,1970-01-01 01:00:12,1970-01-01 01:00:17,1970-01-01 01:00:48,5,31,36
-2.75,2.75,1970-01-01 01:00:22,1970-01-01 01:00:28,1970-01-01 01:00:57,6,29,35
1.25,3.75,1970-01-01 01:00:32,1970-01-01 01:00:38,1970-01-01 01:02:53,6,135,141
2.75,3.75,1970-01-01 01:00:42,1970-01-01 01:00:48,1970-01-01 01:06:09,6,321,327
1.25,2.25,1970-01-01 01:00:52,1970-01-01 01:00:58,1970-01-01 01:01:27,6,29,35
-0.25,-3.25,1970-01-01 01:02:33,1970-01-01 01:02:35,1970-01-01 01:03:14,2,39,41
0.75,0.75,1970-01-01 01:01:13,,,,,
0.75,-2.25,1970-01-01 01:01:23,,,,,
-0.25,4.25,1970-01-01 01:01:43,1970-01-01 01:02:27,1970-01-01 01:02:44,44,17,61
0.25,-0.75,1970-01-01 01:01:53,,,,,
2.25,0.75,1970-01-01 01:02:13,1970-01-01 01:02:19,1970-01-01 01:05:38,6,199,205
-0.25,-3.25,1970-01-01 01:02:33,1970-01-01 01:02:35,1970-01-01 01:03:14,2,39,41
-1.25,4.25,1970-01-01 01:02:43,1970-01-01 01:02:49,1970-01-01 01:04:53,6,124,130
-2.25,-2.25,1970-01-01 01:02:53,1970-01-01 01:02:59,1970-01-01 01:04:06,6,67,73
1.25,-0.25,1970-01-01 01:03:03,1970-01-01 01:03:09,1970-01-01 01:03:24,6,15,21
-3.25,2.25,1970-01-01 01:03:14,1970-01-01 01:04:09,1970-01-01 01:04:33,55,24,79
0.75,-3.25,1970-01-01 01:03:24,1970-01-01 01:03:29,1970-01-01 01:03:45,5,16,21
-2.75,-2.25,1970-01-01 01:03:34,1970-01-01 01:03:34,1970-01-01 01:04:00,0,26,26
-0.75,3.75,1970-01-01 01:03:44,1970-01-01 01:04:17,1970-01-01 01:04:46,33,29,62
2.75,-3.75,1970-01-01 01:03:54,,,,,
-3.75,-2.25,1970-01-01 01:04:04,1970-01-01 01:04:10,1970-01-01 01:04:56,6,46,52
3.75,-3.75,1970-01-01 01:04:14,1970-01-01 01:08:41,1970-01-01 01:09:06,267,25,292
2.75,3.25,1970-01-01 01:04:24,1970-01-01 01:04:25,1970-01-01 01:05:21,1,56,57
