x,y,spawned,detected,attained,discovery,attainment,total_time
2.75,-3.25,1970-01-01 01:00:02,1970-01-01 01:00:45,1970-01-01 01:01:22,43.0,37.0,80.0
1.25,-4.25,1970-01-01 01:10:17,1970-01-01 01:10:18,1970-01-01 01:10:35,1.0,17.0,18.0
0.25,4.25,1970-01-01 01:00:22,1970-01-01 01:01:23,1970-01-01 01:03:02,61.0,99.0,160.0
1.25,-3.75,1970-01-01 01:00:32,1970-01-01 01:00:34,1970-01-01 01:01:13,2.0,39.0,41.0
-1.75,-3.25,1970-01-01 01:00:42,,,,,
2.75,-1.25,1970-01-01 01:00:52,,,,,
0.25,2.25,1970-01-01 01:01:02,1970-01-01 01:01:03,1970-01-01 01:02:49,1.0,106.0,107.0
1.75,-2.75,1970-01-01 01:01:12,1970-01-01 01:01:18,1970-01-01 01:02:02,6.0,44.0,50.0
-0.25,-1.25,1970-01-01 01:01:23,1970-01-01 01:01:32,1970-01-01 01:01:49,9.0,17.0,26.0
2.25,2.75,1970-01-01 01:01:33,1970-01-01 01:02:28,1970-01-01 01:02:46,55.0,18.0,73.0
-2.25,-2.25,1970-01-01 01:01:43,,,,,
-0.75,-2.75,1970-01-01 01:01:53,1970-01-01 01:01:53,1970-01-01 01:02:07,0.0,14.0,14.0
-0.75,1.25,1970-01-01 01:06:46,1970-01-01 01:06:53,1970-01-01 01:07:40,7.0,47.0,54.0
1.75,-1.75,1970-01-01 01:02:13,,,,,
1.75,0.75,1970-01-01 01:02:23,1970-01-01 01:02:29,1970-01-01 01:03:02,6.0,33.0,39.0
-2.25,2.25,1970-01-01 01:02:34,,,,,
-2.75,-4.25,1970-01-01 01:02:44,,,,,
-3.25,-0.25,1970-01-01 01:02:54,1970-01-01 01:03:15,1970-01-01 01:04:07,21.0,52.0,73.0
1.25,2.75,1970-01-01 01:03:04,,,,,
-2.75,-2.25,1970-01-01 01:03:14,1970-01-01 01:03:14,1970-01-01 01:03:52,0.0,38.0,38.0
0.75,2.75,1970-01-01 01:03:24,1970-01-01 01:04:16,1970-01-01 01:04:33,52.0,17.0,69.0
-2.75,-1.25,1970-01-01 01:03:34,1970-01-01 01:03:34,1970-01-01 01:03:52,0.0,18.0,18.0
0.25,-3.25,1970-01-01 01:03:44,,,,,
-2.25,-4.25,1970-01-01 01:10:38,1970-01-01 01:10:38,1970-01-01 01:10:54,0.0,16.0,16.0
3.75,-4.25,1970-01-01 01:04:04,1970-01-01 01:04:39,1970-01-01 01:04:56,35.0,17.0,52.0
1.75,-4.25,1970-01-01 01:04:14,1970-01-01 01:04:30,1970-01-01 01:05:08,16.0,38.0,54.0
0.75,1.25,1970-01-01 01:04:24,1970-01-01 01:04:30,1970-01-01 01:05:47,6.0,77.0,83.0
0.75,-0.25,1970-01-01 01:04:34,,,,,
0.25,0.75,1970-01-01 01:04:45,1970-01-01 01:04:50,1970-01-01 01:05:40,5.0,50.0,55.0
2.25,3.75,1970-01-01 01:04:55,1970-01-01 01:05:38,1970-01-01 01:06:01,43.0,23.0,66.0
-0.75,1.75,1970-01-01 01:05:05,1970-01-01 01:05:30,1970-01-01 01:07:16,25.0,106.0,131.0
0.25,3.75,1970-01-01 01:05:15,1970-01-01 01:05:36,1970-01-01 01:06:13,21.0,37.0,58.0
2.75,-4.25,1970-01-01 01:05:25,1970-01-01 01:08:24,1970-01-01 01:08:42,179.0,18.0,197.0
4.25,-1.25,1970-01-01 01:05:35,1970-01-01 01:10:49,,314.0,,
0.25,-1.25,1970-01-01 01:05:45,1970-01-01 01:05:51,1970-01-01 01:06:06,6.0,15.0,21.0
-2.75,-0.25,1970-01-01 01:05:55,1970-01-01 01:06:01,1970-01-01 01:07:52,6.0,111.0,117.0
-3.25,-1.75,1970-01-01 01:06:05,1970-01-01 01:06:07,1970-01-01 01:06:25,2.0,18.0,20.0
1.25,-0.75,1970-01-01 01:06:15,1970-01-01 01:06:36,1970-01-01 01:06:50,21.0,14.0,35.0
0.25,-0.75,1970-01-01 01:06:26,1970-01-01 01:06:27,1970-01-01 01:06:58,1.0,31.0,32.0
0.25,-1.75,1970-01-01 01:06:36,1970-01-01 01:06:36,1970-01-01 01:06:54,0.0,18.0,18.0
-0.75,1.25,1970-01-01 01:06:46,1970-01-01 01:06:53,1970-01-01 01:07:40,7.0,47.0,54.0
0.25,-2.75,1970-01-01 01:06:56,,,,,
2.75,-1.75,1970-01-01 01:07:06,,,,,
0.25,1.75,1970-01-01 01:07:16,1970-01-01 01:07:21,1970-01-01 01:07:32,5.0,11.0,16.0
0.25,3.25,1970-01-01 01:07:26,,,,,
0.75,0.25,1970-01-01 01:07:36,1970-01-01 01:07:41,1970-01-01 01:09:40,5.0,119.0,124.0
0.75,3.25,1970-01-01 01:07:46,1970-01-01 01:08:02,1970-01-01 01:08:19,16.0,17.0,33.0
0.25,1.25,1970-01-01 01:07:56,1970-01-01 01:07:56,1970-01-01 01:08:32,0.0,36.0,36.0
-2.25,-4.25,1970-01-01 01:10:38,1970-01-01 01:10:38,1970-01-01 01:10:54,0.0,16.0,16.0
-2.75,0.25,1970-01-01 01:08:16,1970-01-01 01:08:22,1970-01-01 01:09:10,6.0,48.0,54.0
0.75,-2.25,1970-01-01 01:08:26,1970-01-01 01:08:32,1970-01-01 01:09:54,6.0,82.0,88.0
-2.75,2.25,1970-01-01 01:08:37,,,,,
-1.75,-0.75,1970-01-01 01:08:47,,,,,
-0.25,1.75,1970-01-01 01:08:57,1970-01-01 01:08:59,1970-01-01 01:10:37,2.0,98.0,100.0
-3.75,3.25,1970-01-01 01:09:07,,,,,
-1.25,1.75,1970-01-01 01:09:17,,,,,
-3.75,0.75,1970-01-01 01:09:27,,,,,
1.25,0.75,1970-01-01 01:09:37,1970-01-01 01:09:43,1970-01-01 01:10:48,6.0,65.0,71.0
-0.75,-2.25,1970-01-01 01:09:47,1970-01-01 01:09:53,1970-01-01 01:10:14,6.0,21.0,27.0
-3.25,3.75,1970-01-01 01:09:57,,,,,
2.25,-0.75,1970-01-01 01:10:07,1970-01-01 01:10:09,1970-01-01 01:10:59,2.0,50.0,52.0
1.25,-4.25,1970-01-01 01:10:17,1970-01-01 01:10:18,1970-01-01 01:10:35,1.0,17.0,18.0
-0.25,-2.25,1970-01-01 01:10:28,,,,,
-2.25,-4.25,1970-01-01 01:10:38,1970-01-01 01:10:38,1970-01-01 01:10:54,0.0,16.0,16.0
1.25,-2.75,1970-01-01 01:10:48,,,,,
1.25,-3.25,1970-01-01 01:10:58,1970-01-01 01:11:04,,6.0,,
