x,y,spawned,detected,attained,discovery,attainment,discover_completion
2.75,-3.25,1970-01-01 01:00:02,1970-01-01 01:00:02,1970-01-01 01:00:14,0.0,12.0,12.0
1.25,-4.25,1970-01-01 01:00:12,1970-01-01 01:00:12,1970-01-01 01:00:31,0.0,19.0,19.0
0.25,4.25,1970-01-01 01:00:22,1970-01-01 01:00:22,1970-01-01 01:00:41,0.0,19.0,19.0
1.25,-3.75,1970-01-01 01:00:32,1970-01-01 01:00:32,1970-01-01 01:00:36,0.0,4.0,4.0
-1.75,-3.25,1970-01-01 01:00:42,1970-01-01 01:00:43,1970-01-01 01:01:17,1.0,34.0,35.0
2.75,-1.25,1970-01-01 01:00:52,1970-01-01 01:00:54,1970-01-01 01:01:15,2.0,21.0,23.0
0.25,2.25,1970-01-01 01:01:02,1970-01-01 01:01:08,1970-01-01 01:01:24,6.0,16.0,22.0
1.75,-2.75,1970-01-01 01:01:12,,,,,
-0.25,-1.25,1970-01-01 01:01:22,1970-01-01 01:01:28,1970-01-01 01:01:39,6.0,11.0,17.0
2.25,2.75,1970-01-01 01:01:32,1970-01-01 01:01:33,1970-01-01 01:02:08,1.0,35.0,36.0
-2.25,-2.25,1970-01-01 01:01:43,1970-01-01 01:01:54,1970-01-01 01:02:11,11.0,17.0,28.0
-0.75,-2.75,1970-01-01 01:01:53,1970-01-01 01:02:00,1970-01-01 01:02:19,7.0,19.0,26.0
-0.75,1.25,1970-01-01 01:02:03,1970-01-01 01:02:09,1970-01-01 01:02:15,6.0,6.0,12.0
1.75,-1.75,1970-01-01 01:02:13,,,,,
1.75,0.75,1970-01-01 01:02:23,,,,,
-2.25,2.25,1970-01-01 01:02:33,1970-01-01 01:02:39,1970-01-01 01:02:55,6.0,16.0,22.0
-2.75,-4.25,1970-01-01 01:02:44,1970-01-01 01:03:02,,18.0,,
-3.25,-0.25,1970-01-01 01:02:54,,,,,
1.25,2.75,1970-01-01 01:03:04,,,,,
