x,y,spawned,detected,attained,discovery,attainment,total_time
2.75,-3.25,1970-01-01 01:00:01,1970-01-01 01:00:02,1970-01-01 01:00:59,1.0,57.0,58.0
1.25,-4.25,1970-01-01 01:10:25,1970-01-01 01:00:32,1970-01-01 01:00:56,,24.0,
0.25,4.25,1970-01-01 01:00:21,,,,,
1.25,-3.75,1970-01-01 01:00:31,1970-01-01 01:00:32,1970-01-01 01:00:47,1.0,15.0,16.0
-1.75,-3.25,1970-01-01 01:00:41,,,,,
2.75,-1.25,1970-01-01 01:00:51,,,,,
0.25,2.25,1970-01-01 01:01:01,1970-01-01 01:01:15,1970-01-01 01:01:35,14.0,20.0,34.0
1.75,-2.75,1970-01-01 01:01:11,,,,,
-0.25,-1.25,1970-01-01 01:01:21,,,,,
2.25,2.75,1970-01-01 01:01:31,1970-01-01 01:01:37,1970-01-01 01:01:57,6.0,20.0,26.0
-2.25,-2.25,1970-01-01 01:01:41,1970-01-01 01:01:50,1970-01-01 01:02:05,9.0,15.0,24.0
-0.75,-2.75,1970-01-01 01:01:51,1970-01-01 01:01:57,1970-01-01 01:02:14,6.0,17.0,23.0
-0.75,1.25,1970-01-01 01:06:54,1970-01-01 01:07:08,1970-01-01 01:07:30,14.0,22.0,36.0
1.75,-1.75,1970-01-01 01:02:12,,,,,
1.75,0.75,1970-01-01 01:02:22,,,,,
-2.25,2.25,1970-01-01 01:03:52,,,,,
-2.75,-4.25,1970-01-01 01:02:42,,,,,
-3.25,-0.25,1970-01-01 01:02:52,1970-01-01 01:02:59,1970-01-01 01:03:20,7.0,21.0,28.0
1.25,2.75,1970-01-01 01:03:02,1970-01-01 01:03:03,1970-01-01 01:03:19,1.0,16.0,17.0
-2.75,-2.25,1970-01-01 01:03:12,,,,,
0.75,2.75,1970-01-01 01:03:22,,,,,
-2.75,-1.25,1970-01-01 01:03:32,1970-01-01 01:04:15,1970-01-01 01:04:31,43.0,16.0,59.0
0.25,-3.25,1970-01-01 01:03:42,,,,,
-2.25,2.25,1970-01-01 01:03:52,,,,,
-2.25,-4.25,1970-01-01 01:08:14,,,,,
3.75,-4.25,1970-01-01 01:04:13,,,,,
1.75,-4.25,1970-01-01 01:04:23,,,,,
0.75,1.25,1970-01-01 01:04:33,1970-01-01 01:04:56,1970-01-01 01:05:17,23.0,21.0,44.0
0.75,-0.25,1970-01-01 01:04:43,,,,,
0.25,0.75,1970-01-01 01:04:53,,,,,
2.25,3.75,1970-01-01 01:05:03,1970-01-01 01:05:18,1970-01-01 01:05:38,15.0,20.0,35.0
-0.75,1.75,1970-01-01 01:05:13,,,,,
0.25,3.75,1970-01-01 01:05:23,1970-01-01 01:06:10,1970-01-01 01:06:29,47.0,19.0,66.0
2.75,-4.25,1970-01-01 01:05:33,,,,,
4.25,-1.25,1970-01-01 01:05:43,,,,,
0.25,-1.25,1970-01-01 01:05:53,,,,,
-2.75,-0.25,1970-01-01 01:06:03,1970-01-01 01:07:12,1970-01-01 01:08:02,69.0,50.0,119.0
-3.25,-1.75,1970-01-01 01:06:13,1970-01-01 01:09:14,1970-01-01 01:09:28,181.0,14.0,195.0
1.25,-0.75,1970-01-01 01:06:23,1970-01-01 01:07:54,1970-01-01 01:08:20,91.0,26.0,117.0
0.25,-0.75,1970-01-01 01:06:33,,,,,
0.25,-1.75,1970-01-01 01:06:44,1970-01-01 01:06:52,1970-01-01 01:07:10,8.0,18.0,26.0
-0.75,1.25,1970-01-01 01:06:54,1970-01-01 01:07:08,1970-01-01 01:07:30,14.0,22.0,36.0
0.25,-2.75,1970-01-01 01:07:04,1970-01-01 01:07:10,1970-01-01 01:07:42,6.0,32.0,38.0
2.75,-1.75,1970-01-01 01:07:14,,,,,
0.25,1.75,1970-01-01 01:07:24,,,,,
0.25,3.25,1970-01-01 01:07:34,,,,,
0.75,0.25,1970-01-01 01:07:44,,,,,
0.75,3.25,1970-01-01 01:07:54,,,,,
0.25,1.25,1970-01-01 01:08:04,,,,,
-2.25,-4.25,1970-01-01 01:08:14,,,,,
-2.75,0.25,1970-01-01 01:08:24,1970-01-01 01:09:22,1970-01-01 01:09:39,58.0,17.0,75.0
0.75,-2.25,1970-01-01 01:08:34,,,,,
-2.75,2.25,1970-01-01 01:08:44,,,,,
-1.75,-0.75,1970-01-01 01:08:54,,,,,
-0.25,1.75,1970-01-01 01:09:04,,,,,
-3.75,3.25,1970-01-01 01:09:14,,,,,
-1.25,1.75,1970-01-01 01:09:24,,,,,
-3.75,0.75,1970-01-01 01:09:34,,,,,
1.25,0.75,1970-01-01 01:09:44,,,,,
-0.75,-2.25,1970-01-01 01:09:54,,,,,
-3.25,3.75,1970-01-01 01:10:05,,,,,
2.25,-0.75,1970-01-01 01:10:15,,,,,
1.25,-4.25,1970-01-01 01:10:25,1970-01-01 01:00:32,1970-01-01 01:00:56,,24.0,
