x,y,spawned,detected,attained,discovery,attainment,discover_completion
2.25,-1.75,1970-01-01 01:00:02,,,,,
2.25,2.75,1970-01-01 01:00:12,1970-01-01 01:00:18,1970-01-01 01:00:46,6,28,34
-2.75,2.75,1970-01-01 01:00:22,,,,,
1.25,3.75,1970-01-01 01:00:32,1970-01-01 01:00:38,1970-01-01 01:01:14,6,36,42
2.75,3.75,1970-01-01 01:00:42,1970-01-01 01:00:48,1970-01-01 01:01:39,6,51,57
1.25,2.25,1970-01-01 01:06:35,,,,,
0.75,0.75,1970-01-01 01:01:12,,,,,
0.75,-2.25,1970-01-01 01:01:22,1970-01-01 01:02:05,1970-01-01 01:02:56,43,51,94
2.25,-4.25,1970-01-01 01:01:33,,,,,
-0.25,4.25,1970-01-01 01:01:43,1970-01-01 01:04:05,1970-01-01 01:04:30,142,25,167
0.25,-0.75,1970-01-01 01:01:53,1970-01-01 01:02:00,1970-01-01 01:02:25,7,25,32
2.25,0.75,1970-01-01 01:02:13,1970-01-01 01:02:19,1970-01-01 01:03:00,6,41,47
0.75,1.25,1970-01-01 01:02:23,1970-01-01 01:02:33,1970-01-01 01:02:50,10,17,27
-0.25,-3.75,1970-01-01 01:02:33,1970-01-01 01:02:38,1970-01-01 01:02:43,5,5,10
-2.75,-4.25,1970-01-01 01:02:43,,,,,
0.25,4.25,1970-01-01 01:02:53,,,,,
3.25,2.75,1970-01-01 01:03:03,1970-01-01 01:04:35,1970-01-01 01:04:52,92,17,109
3.75,-3.25,1970-01-01 01:03:13,1970-01-01 01:05:52,1970-01-01 01:07:16,159,84,243
0.75,-3.25,1970-01-01 01:03:23,,,,,
-2.75,-2.25,1970-01-01 01:03:33,,,,,
-0.75,3.75,1970-01-01 01:03:44,1970-01-01 01:03:47,1970-01-01 01:04:04,3,17,20
2.75,-3.75,1970-01-01 01:03:54,1970-01-01 01:05:47,1970-01-01 01:07:04,113,77,190
-3.75,-2.25,1970-01-01 01:04:04,,,,,
3.75,-3.75,1970-01-01 01:04:14,1970-01-01 01:05:52,1970-01-01 01:07:10,98,78,176
2.75,3.25,1970-01-01 01:04:24,,,,,
-1.75,-3.25,1970-01-01 01:05:14,1970-01-01 01:05:23,1970-01-01 01:05:39,9,16,25
1.25,2.75,1970-01-01 01:04:44,,,,,
-1.75,-0.25,1970-01-01 01:04:54,1970-01-01 01:05:14,1970-01-01 01:06:00,20,46,66
0.75,0.25,1970-01-01 01:05:04,,,,,
-1.75,-3.25,1970-01-01 01:05:14,1970-01-01 01:05:23,1970-01-01 01:05:39,9,16,25
-2.25,4.25,1970-01-01 01:05:24,,,,,
-2.75,-0.75,1970-01-01 01:05:34,1970-01-01 01:05:52,1970-01-01 01:06:24,18,32,50
1.25,2.25,1970-01-01 01:06:35,,,,,
2.75,-3.25,1970-01-01 01:06:04,1970-01-01 01:06:07,1970-01-01 01:06:48,3,41,44
-3.25,-1.75,1970-01-01 01:06:15,,,,,
-0.25,-2.25,1970-01-01 01:06:25,,,,,
1.25,2.25,1970-01-01 01:06:35,,,,,
3.75,0.25,1970-01-01 01:06:45,,,,,
-2.25,0.25,1970-01-01 01:07:05,1970-01-01 01:07:15,1970-01-01 01:07:32,10,17,27
-3.75,-0.75,1970-01-01 01:07:15,1970-01-01 01:07:39,1970-01-01 01:08:02,24,23,47
0.25,1.75,1970-01-01 01:07:25,,,,,
0.75,2.75,1970-01-01 01:07:35,,,,,
-2.25,-4.25,1970-01-01 01:07:45,,,,,
-1.75,-4.25,1970-01-01 01:07:55,,,,,
2.25,3.75,1970-01-01 01:08:15,,,,,
2.25,3.75,1970-01-01 01:08:15,,,,,
-0.25,-0.75,1970-01-01 01:08:25,,,,,
-0.75,4.25,1970-01-01 01:08:35,,,,,
-0.25,1.25,1970-01-01 01:08:45,,,,,
1.25,-3.75,1970-01-01 01:08:56,,,,,
-1.25,-1.75,1970-01-01 01:09:06,,,,,
-0.75,1.25,1970-01-01 01:09:16,,,,,
2.25,4.25,1970-01-01 01:09:26,,,,,
-0.75,0.75,1970-01-01 01:09:36,,,,,
3.25,-1.75,1970-01-01 01:09:46,,,,,
-0.25,0.75,1970-01-01 01:09:56,,,,,
-2.75,1.75,1970-01-01 01:10:06,,,,,
2.25,3.25,1970-01-01 01:10:16,,,,,
