x,y,spawned,detected,attained,discovery,attainment,discover_completion
2.75,-3.75,1970-01-01 01:00:03,1970-01-01 01:00:04,1970-01-01 01:00:57,1.0,53.0,54.0
1.25,-4.25,1970-01-01 01:00:13,,,,,
0.25,3.75,1970-01-01 01:00:23,1970-01-01 01:01:24,1970-01-01 01:01:43,61.0,19.0,80.0
1.25,-3.75,1970-01-01 01:00:33,1970-01-01 01:00:34,1970-01-01 01:00:59,1.0,25.0,26.0
-1.75,-3.75,1970-01-01 01:00:43,1970-01-01 01:01:00,1970-01-01 01:01:24,17.0,24.0,41.0
2.75,-1.25,1970-01-01 01:00:53,,,,,
0.25,1.75,1970-01-01 01:01:03,1970-01-01 01:01:18,1970-01-01 01:01:34,15.0,16.0,31.0
1.75,-2.75,1970-01-01 01:01:13,,,,,
-0.25,-2.25,1970-01-01 01:06:45,,,,,
2.25,2.25,1970-01-01 01:01:33,1970-01-01 01:01:39,1970-01-01 01:02:23,6.0,44.0,50.0
-2.25,-2.25,1970-01-01 01:01:43,1970-01-01 01:02:01,1970-01-01 01:02:20,18.0,19.0,37.0
-0.75,-3.75,1970-01-01 01:01:53,,,,,
-0.75,0.25,1970-01-01 01:02:03,,,,,
1.75,-1.75,1970-01-01 01:02:14,,,,,
1.75,0.75,1970-01-01 01:02:24,1970-01-01 01:02:30,1970-01-01 01:02:47,6.0,17.0,23.0
-2.25,2.25,1970-01-01 01:02:34,,,,,
-2.75,-4.25,1970-01-01 01:02:44,,,,,
-3.25,0.25,1970-01-01 01:02:54,,,,,
1.25,3.25,1970-01-01 01:03:04,1970-01-01 01:04:02,1970-01-01 01:08:01,58.0,239.0,297.0
-2.75,-2.25,1970-01-01 01:03:14,,,,,
0.75,2.75,1970-01-01 01:03:24,1970-01-01 01:03:49,1970-01-01 01:08:11,25.0,262.0,287.0
-2.75,-0.75,1970-01-01 01:03:34,,,,,
0.25,-3.75,1970-01-01 01:03:44,,,,,
-2.25,1.75,1970-01-01 01:06:25,,,,,
-2.25,-4.25,1970-01-01 01:08:25,,,,,
3.75,-4.25,1970-01-01 01:04:14,,,,,
1.75,-3.75,1970-01-01 01:04:24,1970-01-01 01:05:57,,93.0,,
0.75,0.75,1970-01-01 01:04:34,1970-01-01 01:05:43,1970-01-01 01:08:25,69.0,162.0,231.0
0.75,-0.25,1970-01-01 01:07:55,,,,,
0.25,-0.75,1970-01-01 01:04:54,,,,,
2.25,3.25,1970-01-01 01:05:04,1970-01-01 01:06:17,1970-01-01 01:06:40,73.0,23.0,96.0
-0.75,0.75,1970-01-01 01:05:15,,,,,
0.25,3.25,1970-01-01 01:07:45,,,,,
2.75,-4.25,1970-01-01 01:05:35,,,,,
4.25,-1.75,1970-01-01 01:05:45,,,,,
0.25,-1.75,1970-01-01 01:05:55,,,,,
-2.75,0.25,1970-01-01 01:06:05,,,,,
-3.25,-1.25,1970-01-01 01:06:15,,,,,
-2.25,1.75,1970-01-01 01:06:25,,,,,
1.25,-2.25,1970-01-01 01:07:25,,,,,
-0.25,-2.25,1970-01-01 01:06:45,,,,,
3.25,2.75,1970-01-01 01:06:55,,,,,
-1.25,0.75,1970-01-01 01:07:05,,,,,
-3.75,0.25,1970-01-01 01:07:15,,,,,
1.25,-2.25,1970-01-01 01:07:25,,,,,
0.25,1.25,1970-01-01 01:07:35,,,,,
0.25,3.25,1970-01-01 01:07:45,,,,,
0.75,-0.25,1970-01-01 01:07:55,,,,,
0.75,3.25,1970-01-01 01:08:05,,,,,
0.25,0.75,1970-01-01 01:08:15,,,,,
-2.25,-4.25,1970-01-01 01:08:25,,,,,
-2.75,0.75,1970-01-01 01:08:35,,,,,
0.75,-2.25,1970-01-01 01:08:45,,,,,
-2.75,1.75,1970-01-01 01:08:55,,,,,
-1.75,-1.25,1970-01-01 01:09:06,,,,,
-0.25,1.25,1970-01-01 01:09:16,,,,,
-3.75,3.25,1970-01-01 01:09:26,,,,,
