x,y,spawned,detected,attained,discovery,attainment,total_time
-2.75,2.75,1970-01-01 01:00:03,1970-01-01 01:00:03,1970-01-01 01:00:14,0.0,11.0,11.0
-1.25,-3.75,1970-01-01 01:00:13,1970-01-01 01:00:13,1970-01-01 01:00:29,0.0,16.0,16.0
-2.25,2.25,1970-01-01 01:00:23,1970-01-01 01:00:42,1970-01-01 01:01:03,19.0,21.0,40.0
-1.75,0.75,1970-01-01 01:00:33,1970-01-01 01:00:33,1970-01-01 01:00:53,0.0,20.0,20.0
-0.75,-4.25,1970-01-01 01:05:55,1970-01-01 01:05:56,1970-01-01 01:06:11,1.0,15.0,16.0
-3.25,3.75,1970-01-01 01:00:53,1970-01-01 01:01:50,1970-01-01 01:02:06,57.0,16.0,73.0
-1.75,-1.25,1970-01-01 01:01:03,,,,,
1.25,3.25,1970-01-01 01:01:14,,,,,
-3.25,2.75,1970-01-01 01:01:24,1970-01-01 01:01:41,1970-01-01 01:02:12,17.0,31.0,48.0
3.75,3.25,1970-01-01 01:01:34,,,,,
-0.25,-3.75,1970-01-01 01:01:44,,,,,
0.25,-3.25,1970-01-01 01:08:17,1970-01-01 01:08:22,1970-01-01 01:08:49,5.0,27.0,32.0
-1.25,-4.25,1970-01-01 01:02:04,,,,,
0.75,-1.75,1970-01-01 01:02:14,,,,,
1.25,-4.25,1970-01-01 01:02:24,,,,,
3.75,1.25,1970-01-01 01:02:34,1970-01-01 01:03:09,1970-01-01 01:03:28,35.0,19.0,54.0
1.25,-3.25,1970-01-01 01:02:44,,,,,
-3.75,3.25,1970-01-01 01:02:54,1970-01-01 01:04:47,1970-01-01 01:05:15,113.0,28.0,141.0
1.25,0.75,1970-01-01 01:03:04,1970-01-01 01:03:10,1970-01-01 01:03:35,6.0,25.0,31.0
0.75,-2.75,1970-01-01 01:06:16,1970-01-01 01:06:16,1970-01-01 01:06:36,0.0,20.0,20.0
3.25,-1.75,1970-01-01 01:03:24,,,,,
-1.75,-0.75,1970-01-01 01:03:34,,,,,
1.75,-4.25,1970-01-01 01:09:37,1970-01-01 01:03:57,1970-01-01 01:05:32,,95.0,
-1.75,-0.25,1970-01-01 01:03:55,,,,,
