x,y,spawned,detected,attained,discovery,attainment,total_time
2.25,-3.25,1970-01-01 01:00:03,1970-01-01 01:00:03,1970-01-01 01:00:57,0.0,54.0,54.0
2.25,2.25,1970-01-01 01:00:13,,,,,
-2.75,2.75,1970-01-01 01:00:23,1970-01-01 01:01:08,1970-01-01 01:01:33,45.0,25.0,70.0
1.25,4.25,1970-01-01 01:00:33,1970-01-01 01:00:34,1970-01-01 01:01:25,1.0,51.0,52.0
2.75,3.75,1970-01-01 01:00:43,1970-01-01 01:00:44,1970-01-01 01:01:16,1.0,32.0,33.0
1.25,2.25,1970-01-01 01:05:45,1970-01-01 01:06:34,1970-01-01 01:07:54,49.0,80.0,129.0
-0.75,4.25,1970-01-01 01:01:03,1970-01-01 01:01:09,1970-01-01 01:01:36,6.0,27.0,33.0
0.75,0.25,1970-01-01 01:09:47,1970-01-01 01:09:47,1970-01-01 01:10:03,0.0,16.0,16.0
0.75,-2.25,1970-01-01 01:01:24,,,,,
1.75,1.75,1970-01-01 01:01:34,,,,,
-0.25,3.75,1970-01-01 01:01:44,1970-01-01 01:01:49,1970-01-01 01:02:09,5.0,20.0,25.0
0.25,-0.75,1970-01-01 01:01:54,1970-01-01 01:01:55,1970-01-01 01:02:18,1.0,23.0,24.0
0.75,-4.25,1970-01-01 01:06:46,,,,,
2.25,0.25,1970-01-01 01:02:14,,,,,
0.75,1.25,1970-01-01 01:02:24,1970-01-01 01:02:29,1970-01-01 01:03:07,5.0,38.0,43.0
-0.25,-3.75,1970-01-01 01:05:56,1970-01-01 01:05:56,1970-01-01 01:06:02,0.0,6.0,6.0
-1.25,3.25,1970-01-01 01:02:44,1970-01-01 01:03:02,1970-01-01 01:04:40,18.0,98.0,116.0
-2.25,-2.25,1970-01-01 01:02:54,,,,,
1.25,-0.25,1970-01-01 01:03:04,1970-01-01 01:03:09,1970-01-01 01:03:22,5.0,13.0,18.0
-3.25,2.25,1970-01-01 01:03:14,1970-01-01 01:03:40,1970-01-01 01:04:23,26.0,43.0,69.0
0.75,-3.75,1970-01-01 01:03:24,1970-01-01 01:03:30,1970-01-01 01:03:55,6.0,25.0,31.0
-2.75,-1.75,1970-01-01 01:03:34,1970-01-01 01:03:40,1970-01-01 01:05:54,6.0,134.0,140.0
-0.75,3.25,1970-01-01 01:03:45,1970-01-01 01:03:45,1970-01-01 01:04:02,0.0,17.0,17.0
2.75,-4.25,1970-01-01 01:03:55,,,,,
-3.75,-1.75,1970-01-01 01:04:05,,,,,
3.75,-3.75,1970-01-01 01:04:15,1970-01-01 01:04:22,1970-01-01 01:04:40,7.0,18.0,25.0
2.75,3.25,1970-01-01 01:04:25,,,,,
-1.75,-3.25,1970-01-01 01:04:35,1970-01-01 01:04:37,1970-01-01 01:04:55,2.0,18.0,20.0
1.25,2.75,1970-01-01 01:04:45,1970-01-01 01:04:45,1970-01-01 01:05:00,0.0,15.0,15.0
-1.75,-0.75,1970-01-01 01:04:55,1970-01-01 01:05:02,1970-01-01 01:05:39,7.0,37.0,44.0
0.75,0.25,1970-01-01 01:09:47,1970-01-01 01:09:47,1970-01-01 01:10:03,0.0,16.0,16.0
-1.75,-3.75,1970-01-01 01:05:15,1970-01-01 01:05:16,1970-01-01 01:05:31,1.0,15.0,16.0
-2.25,3.75,1970-01-01 01:05:25,1970-01-01 01:06:38,1970-01-01 01:07:01,73.0,23.0,96.0
-2.75,-0.25,1970-01-01 01:05:35,1970-01-01 01:05:41,1970-01-01 01:05:53,6.0,12.0,18.0
1.25,2.25,1970-01-01 01:05:45,1970-01-01 01:06:34,1970-01-01 01:07:54,49.0,80.0,129.0
-0.25,-3.75,1970-01-01 01:05:56,1970-01-01 01:05:56,1970-01-01 01:06:02,0.0,6.0,6.0
2.75,-3.75,1970-01-01 01:06:06,1970-01-01 01:06:06,1970-01-01 01:06:19,0.0,13.0,13.0
-3.25,-1.25,1970-01-01 01:06:16,1970-01-01 01:06:21,1970-01-01 01:06:41,5.0,20.0,25.0
-0.25,-3.25,1970-01-01 01:06:26,1970-01-01 01:06:26,1970-01-01 01:06:36,0.0,10.0,10.0
3.75,0.25,1970-01-01 01:06:36,1970-01-01 01:07:19,1970-01-01 01:07:37,43.0,18.0,61.0
0.75,-4.25,1970-01-01 01:06:46,,,,,
-2.25,0.25,1970-01-01 01:06:56,1970-01-01 01:06:56,1970-01-01 01:07:36,0.0,40.0,40.0
-3.75,-0.25,1970-01-01 01:07:06,,,,,
0.25,1.25,1970-01-01 01:07:16,1970-01-01 01:07:17,1970-01-01 01:07:49,1.0,32.0,33.0
0.75,2.25,1970-01-01 01:07:26,1970-01-01 01:07:27,1970-01-01 01:09:33,1.0,126.0,127.0
-2.25,-4.25,1970-01-01 01:07:36,1970-01-01 01:07:51,1970-01-01 01:08:24,15.0,33.0,48.0
-2.25,4.25,1970-01-01 01:07:46,1970-01-01 01:08:49,1970-01-01 01:09:10,63.0,21.0,84.0
2.25,3.25,1970-01-01 01:08:06,1970-01-01 01:08:12,1970-01-01 01:09:10,6.0,58.0,64.0
2.25,3.25,1970-01-01 01:08:06,1970-01-01 01:08:12,1970-01-01 01:09:10,6.0,58.0,64.0
-0.25,-1.75,1970-01-01 01:08:17,1970-01-01 01:08:22,1970-01-01 01:09:41,5.0,79.0,84.0
-0.75,3.75,1970-01-01 01:08:27,1970-01-01 01:08:34,1970-01-01 01:08:52,7.0,18.0,25.0
-0.25,0.75,1970-01-01 01:08:37,,,,,
1.25,-4.25,1970-01-01 01:08:47,1970-01-01 01:09:06,1970-01-01 01:09:24,19.0,18.0,37.0
-1.25,-2.25,1970-01-01 01:08:57,1970-01-01 01:08:57,1970-01-01 01:09:49,0.0,52.0,52.0
-0.75,0.75,1970-01-01 01:09:07,1970-01-01 01:09:12,1970-01-01 01:09:31,5.0,19.0,24.0
1.75,2.25,1970-01-01 01:09:17,1970-01-01 01:09:22,1970-01-01 01:09:39,5.0,17.0,22.0
-2.25,-1.25,1970-01-01 01:09:27,1970-01-01 01:09:27,1970-01-01 01:09:58,0.0,31.0,31.0
0.25,-2.25,1970-01-01 01:09:37,1970-01-01 01:09:42,,5.0,,
0.75,0.25,1970-01-01 01:09:47,1970-01-01 01:09:47,1970-01-01 01:10:03,0.0,16.0,16.0
0.25,-3.75,1970-01-01 01:09:57,,,,,
1.75,-4.25,1970-01-01 01:10:07,1970-01-01 01:10:08,,1.0,,
