x,y,spawned,detected,attained,discovery,attainment,total_time
-2.25,-1.75,1970-01-01 01:00:02,1970-01-01 01:00:16,1970-01-01 01:00:37,14.0,21.0,35.0
-2.75,-0.75,1970-01-01 01:00:12,1970-01-01 01:00:12,1970-01-01 01:01:06,0.0,54.0,54.0
0.25,2.25,1970-01-01 01:00:22,,,,,
-0.75,-3.75,1970-01-01 01:00:32,1970-01-01 01:00:33,1970-01-01 01:00:49,1.0,16.0,17.0
0.25,3.25,1970-01-01 01:00:42,,,,,
-1.75,-0.25,1970-01-01 01:00:52,,,,,
0.25,4.25,1970-01-01 01:01:03,,,,,
-0.25,-3.75,1970-01-01 01:01:13,1970-01-01 01:01:13,1970-01-01 01:01:33,0.0,20.0,20.0
1.25,-1.75,1970-01-01 01:01:23,,,,,
1.25,-2.25,1970-01-01 01:01:33,1970-01-01 01:04:33,1970-01-01 01:05:21,180.0,48.0,228.0
-0.75,-2.25,1970-01-01 01:01:43,1970-01-01 01:01:48,1970-01-01 01:02:02,5.0,14.0,19.0
-2.25,-2.25,1970-01-01 01:01:53,1970-01-01 01:02:03,1970-01-01 01:02:14,10.0,11.0,21.0
-1.25,-3.25,1970-01-01 01:02:03,1970-01-01 01:02:10,1970-01-01 01:02:47,7.0,37.0,44.0
2.25,4.25,1970-01-01 01:02:13,,,,,
-2.75,2.75,1970-01-01 01:02:23,1970-01-01 01:03:27,1970-01-01 01:03:53,64.0,26.0,90.0
-1.25,-2.75,1970-01-01 01:02:33,1970-01-01 01:02:34,1970-01-01 01:02:55,1.0,21.0,22.0
-1.25,-2.25,1970-01-01 01:06:35,1970-01-01 01:06:35,1970-01-01 01:06:41,0.0,6.0,6.0
4.25,-0.25,1970-01-01 01:02:53,1970-01-01 01:05:51,1970-01-01 01:06:16,178.0,25.0,203.0
-0.75,-0.25,1970-01-01 01:03:03,1970-01-01 01:03:09,1970-01-01 01:03:29,6.0,20.0,26.0
-2.75,2.25,1970-01-01 01:03:14,1970-01-01 01:03:27,1970-01-01 01:04:20,13.0,53.0,66.0
2.25,-1.75,1970-01-01 01:03:24,,,,,
-0.75,0.75,1970-01-01 01:03:34,1970-01-01 01:03:39,1970-01-01 01:03:59,5.0,20.0,25.0
1.75,-4.25,1970-01-01 01:03:44,1970-01-01 01:04:13,1970-01-01 01:04:30,29.0,17.0,46.0
-2.25,-0.75,1970-01-01 01:03:54,,,,,
-0.75,-1.25,1970-01-01 01:04:04,1970-01-01 01:04:09,1970-01-01 01:04:27,5.0,18.0,23.0
2.75,-4.25,1970-01-01 01:04:14,1970-01-01 01:04:17,1970-01-01 01:04:36,3.0,19.0,22.0
2.25,3.75,1970-01-01 01:04:24,1970-01-01 01:05:24,1970-01-01 01:05:41,60.0,17.0,77.0
4.25,-1.25,1970-01-01 01:04:34,1970-01-01 01:05:56,1970-01-01 01:06:23,82.0,27.0,109.0
-1.25,0.25,1970-01-01 01:04:44,,,,,
-2.25,-3.25,1970-01-01 01:04:54,1970-01-01 01:05:00,1970-01-01 01:05:20,6.0,20.0,26.0
-2.75,3.25,1970-01-01 01:05:04,1970-01-01 01:09:01,1970-01-01 01:09:25,237.0,24.0,261.0
1.75,1.25,1970-01-01 01:05:14,1970-01-01 01:05:15,1970-01-01 01:05:56,1.0,41.0,42.0
0.75,-1.25,1970-01-01 01:05:24,1970-01-01 01:05:25,1970-01-01 01:05:43,1.0,18.0,19.0
3.25,-1.75,1970-01-01 01:05:35,,,,,
-0.75,-3.25,1970-01-01 01:09:57,1970-01-01 01:05:45,1970-01-01 01:06:00,,15.0,
2.75,-1.75,1970-01-01 01:05:55,,,,,
-1.25,-1.75,1970-01-01 01:06:05,,,,,
0.25,-3.25,1970-01-01 01:06:15,,,,,
0.75,-2.75,1970-01-01 01:06:25,,,,,
-1.25,-2.25,1970-01-01 01:06:35,1970-01-01 01:06:35,1970-01-01 01:06:41,0.0,6.0,6.0
