x,y,spawned,detected,attained,discovery,attainment,discover_completion
-2.25,-1.75,1970-01-01 01:00:02,1970-01-01 01:00:18,1970-01-01 01:01:20,16.0,62.0,78.0
-2.75,-0.75,1970-01-01 01:00:12,1970-01-01 01:00:14,1970-01-01 01:00:42,2.0,28.0,30.0
0.25,2.25,1970-01-01 01:00:22,1970-01-01 01:00:23,1970-01-01 01:00:46,1.0,23.0,24.0
-0.75,-3.75,1970-01-01 01:00:32,1970-01-01 01:00:33,1970-01-01 01:00:49,1.0,16.0,17.0
0.25,3.25,1970-01-01 01:00:42,,,,,
-1.75,-0.25,1970-01-01 01:00:52,1970-01-01 01:00:53,1970-01-01 01:01:12,1.0,19.0,20.0
0.25,4.25,1970-01-01 01:01:02,1970-01-01 01:01:22,1970-01-01 01:01:57,20.0,35.0,55.0
-0.25,-3.75,1970-01-01 01:01:12,1970-01-01 01:01:13,1970-01-01 01:02:43,1.0,90.0,91.0
1.25,-1.75,1970-01-01 01:01:22,,,,,
1.25,-2.25,1970-01-01 01:01:32,,,,,
-0.75,-2.25,1970-01-01 01:01:43,1970-01-01 01:01:47,1970-01-01 01:02:04,4.0,17.0,21.0
-2.25,-2.25,1970-01-01 01:01:53,1970-01-01 01:01:58,1970-01-01 01:02:43,5.0,45.0,50.0
-1.25,-3.25,1970-01-01 01:02:03,1970-01-01 01:02:08,1970-01-01 01:02:34,5.0,26.0,31.0
2.25,4.25,1970-01-01 01:02:13,,,,,
-2.75,2.75,1970-01-01 01:02:23,,,,,
-1.25,-2.75,1970-01-01 01:02:33,1970-01-01 01:02:38,1970-01-01 01:03:18,5.0,40.0,45.0
-1.25,-2.25,1970-01-01 01:06:34,1970-01-01 01:06:40,1970-01-01 01:06:57,6.0,17.0,23.0
4.25,-0.25,1970-01-01 01:02:53,1970-01-01 01:02:55,1970-01-01 01:03:37,2.0,42.0,44.0
-0.75,-0.25,1970-01-01 01:03:03,1970-01-01 01:04:10,1970-01-01 01:04:25,67.0,15.0,82.0
-2.75,2.25,1970-01-01 01:03:13,,,,,
2.25,-1.75,1970-01-01 01:03:23,,,,,
-0.75,0.75,1970-01-01 01:03:33,,,,,
1.75,-4.25,1970-01-01 01:03:43,,,,,
-2.25,-0.75,1970-01-01 01:03:53,,,,,
-0.75,-1.25,1970-01-01 01:04:03,1970-01-01 01:04:11,1970-01-01 01:04:31,8.0,20.0,28.0
2.75,-4.25,1970-01-01 01:04:14,,,,,
2.25,3.75,1970-01-01 01:04:24,1970-01-01 01:04:24,1970-01-01 01:04:39,0.0,15.0,15.0
4.25,-1.25,1970-01-01 01:04:34,,,,,
-1.25,0.25,1970-01-01 01:04:44,,,,,
-2.25,-3.25,1970-01-01 01:04:54,,,,,
-2.75,3.25,1970-01-01 01:05:04,,,,,
1.75,1.25,1970-01-01 01:05:14,1970-01-01 01:06:41,1970-01-01 01:07:26,87.0,45.0,132.0
0.75,-1.25,1970-01-01 01:05:24,1970-01-01 01:05:33,1970-01-01 01:06:23,9.0,50.0,59.0
3.25,-1.75,1970-01-01 01:05:34,,,,,
-0.75,-3.25,1970-01-01 01:05:44,1970-01-01 01:05:49,1970-01-01 01:06:11,5.0,22.0,27.0
2.75,-1.75,1970-01-01 01:05:54,,,,,
-1.25,-1.75,1970-01-01 01:06:04,,,,,
0.25,-3.25,1970-01-01 01:06:14,,,,,
0.75,-2.75,1970-01-01 01:06:24,,,,,
-1.25,-2.25,1970-01-01 01:06:34,1970-01-01 01:06:40,1970-01-01 01:06:57,6.0,17.0,23.0
-1.25,-3.75,1970-01-01 01:06:44,1970-01-01 01:06:53,1970-01-01 01:07:46,9.0,53.0,62.0
0.75,-1.75,1970-01-01 01:06:54,,,,,
-1.75,-0.75,1970-01-01 01:07:05,1970-01-01 01:07:10,1970-01-01 01:07:27,5.0,17.0,22.0
1.75,-1.25,1970-01-01 01:07:15,1970-01-01 01:07:20,1970-01-01 01:07:45,5.0,25.0,30.0
0.75,-4.25,1970-01-01 01:07:25,,,,,
-2.25,-0.25,1970-01-01 01:07:35,1970-01-01 01:07:41,1970-01-01 01:07:53,6.0,12.0,18.0
1.25,-3.25,1970-01-01 01:07:45,,,,,
3.25,-1.25,1970-01-01 01:07:55,,,,,
3.75,-4.25,1970-01-01 01:08:05,,,,,
1.75,-3.25,1970-01-01 01:08:15,,,,,
-2.75,3.75,1970-01-01 01:08:25,,,,,
0.75,2.75,1970-01-01 01:08:35,,,,,
