x,y,spawned,detected,attained,discovery,attainment,discover_completion
1.75,-1.25,1970-01-01 01:00:02,,,,,
2.25,2.25,1970-01-01 01:00:12,1970-01-01 01:00:20,1970-01-01 01:00:55,8.0,35.0,43.0
2.25,2.75,1970-01-01 01:00:22,1970-01-01 01:00:31,1970-01-01 01:00:47,9.0,16.0,25.0
-1.25,-3.25,1970-01-01 01:00:33,1970-01-01 01:00:35,1970-01-01 01:00:55,2.0,20.0,22.0
3.75,-0.25,1970-01-01 01:00:43,1970-01-01 01:00:44,1970-01-01 01:01:16,1.0,32.0,33.0
-4.25,-0.25,1970-01-01 01:00:53,,,,,
3.25,-3.25,1970-01-01 01:03:54,1970-01-01 01:04:36,1970-01-01 01:06:25,42.0,109.0,151.0
3.25,3.75,1970-01-01 01:01:13,1970-01-01 01:01:40,1970-01-01 01:04:22,27.0,162.0,189.0
0.25,2.75,1970-01-01 01:01:23,,,,,
-1.25,0.25,1970-01-01 01:01:33,1970-01-01 01:01:38,1970-01-01 01:01:54,5.0,16.0,21.0
-2.25,-2.25,1970-01-01 01:01:43,1970-01-01 01:01:47,1970-01-01 01:02:13,4.0,26.0,30.0
-1.25,-0.25,1970-01-01 01:04:34,1970-01-01 01:04:55,1970-01-01 01:05:23,21.0,28.0,49.0
-2.25,-3.25,1970-01-01 01:08:45,,,,,
0.25,-2.25,1970-01-01 01:02:13,1970-01-01 01:02:19,1970-01-01 01:02:49,6.0,30.0,36.0
-0.75,3.25,1970-01-01 01:02:23,,,,,
-0.75,-4.25,1970-01-01 01:03:34,,,,,
1.25,-3.25,1970-01-01 01:02:43,,,,,
1.25,-1.75,1970-01-01 01:04:24,,,,,
-3.75,3.25,1970-01-01 01:03:03,1970-01-01 01:03:37,1970-01-01 01:04:01,34.0,24.0,58.0
1.25,-1.75,1970-01-01 01:04:24,,,,,
-0.25,0.75,1970-01-01 01:03:44,,,,,
-0.75,-4.25,1970-01-01 01:03:34,,,,,
-0.25,0.75,1970-01-01 01:03:44,,,,,
3.25,-3.25,1970-01-01 01:03:54,1970-01-01 01:04:36,1970-01-01 01:06:25,42.0,109.0,151.0
-2.75,-2.25,1970-01-01 01:04:14,1970-01-01 01:05:29,1970-01-01 01:06:38,75.0,69.0,144.0
1.25,-1.75,1970-01-01 01:04:24,,,,,
-1.25,-0.25,1970-01-01 01:04:34,1970-01-01 01:04:55,1970-01-01 01:05:23,21.0,28.0,49.0
-1.25,-1.25,1970-01-01 01:04:44,,,,,
2.25,-3.75,1970-01-01 01:04:54,1970-01-01 01:05:28,1970-01-01 01:06:05,34.0,37.0,71.0
2.25,1.75,1970-01-01 01:05:04,,,,,
2.25,1.25,1970-01-01 01:05:24,1970-01-01 01:06:02,1970-01-01 01:06:26,38.0,24.0,62.0
1.25,-4.25,1970-01-01 01:05:34,1970-01-01 01:06:22,1970-01-01 01:07:08,48.0,46.0,94.0
3.75,2.25,1970-01-01 01:05:44,,,,,
0.25,3.75,1970-01-01 01:05:54,,,,,
-1.25,-2.75,1970-01-01 01:06:05,,,,,
0.75,-0.25,1970-01-01 01:06:15,1970-01-01 01:06:50,1970-01-01 01:07:07,35.0,17.0,52.0
-0.25,4.25,1970-01-01 01:06:25,,,,,
0.75,-0.75,1970-01-01 01:06:35,,,,,
-0.75,-0.75,1970-01-01 01:06:45,,,,,
2.25,-4.25,1970-01-01 01:06:55,,,,,
2.25,4.25,1970-01-01 01:07:05,,,,,
2.25,-0.25,1970-01-01 01:07:15,,,,,
0.75,-2.75,1970-01-01 01:07:25,,,,,
0.75,-4.25,1970-01-01 01:07:55,,,,,
0.25,3.25,1970-01-01 01:08:05,,,,,
0.75,2.25,1970-01-01 01:08:15,,,,,
2.75,-1.75,1970-01-01 01:08:25,,,,,
-0.75,-2.25,1970-01-01 01:08:35,1970-01-01 01:08:41,,6.0,,
-2.25,-3.25,1970-01-01 01:08:45,,,,,
