x,y,spawned,detected,attained,discovery,attainment,discover_completion
2.25,-1.75,1970-01-01 01:00:02,,,,,
2.25,2.75,1970-01-01 01:00:12,1970-01-01 01:00:18,1970-01-01 01:00:46,6.0,28.0,34.0
-2.75,2.75,1970-01-01 01:00:22,,,,,
1.25,3.75,1970-01-01 01:00:33,1970-01-01 01:00:39,1970-01-01 01:01:19,6.0,40.0,46.0
2.75,3.75,1970-01-01 01:00:43,1970-01-01 01:00:49,1970-01-01 01:01:28,6.0,39.0,45.0
1.25,2.25,1970-01-01 01:00:53,1970-01-01 01:00:54,1970-01-01 01:01:10,1.0,16.0,17.0
-0.25,-3.25,1970-01-01 01:01:03,1970-01-01 01:02:04,1970-01-01 01:02:36,61.0,32.0,93.0
0.75,0.75,1970-01-01 01:01:13,1970-01-01 01:01:19,1970-01-01 01:01:49,6.0,30.0,36.0
0.75,-2.25,1970-01-01 01:01:23,,,,,
2.25,-4.25,1970-01-01 01:01:33,,,,,
-0.25,4.25,1970-01-01 01:01:43,1970-01-01 01:06:35,,292.0,,
0.25,-0.75,1970-01-01 01:01:53,,,,,
0.75,-3.75,1970-01-01 01:02:04,1970-01-01 01:02:09,1970-01-01 01:02:29,5.0,20.0,25.0
2.25,0.75,1970-01-01 01:02:14,1970-01-01 01:03:02,1970-01-01 01:03:33,48.0,31.0,79.0
0.75,1.25,1970-01-01 01:05:56,1970-01-01 01:06:04,1970-01-01 01:06:29,8.0,25.0,33.0
-0.25,-3.75,1970-01-01 01:02:34,,,,,
-2.75,-4.25,1970-01-01 01:02:44,,,,,
0.25,4.25,1970-01-01 01:02:54,,,,,
3.25,2.75,1970-01-01 01:03:04,1970-01-01 01:03:11,1970-01-01 01:03:52,7.0,41.0,48.0
3.75,-3.25,1970-01-01 01:03:14,,,,,
0.75,-3.25,1970-01-01 01:03:24,,,,,
-2.75,-2.25,1970-01-01 01:03:35,,,,,
-0.75,3.75,1970-01-01 01:03:45,1970-01-01 01:04:06,1970-01-01 01:04:25,21.0,19.0,40.0
2.75,-3.75,1970-01-01 01:03:55,,,,,
-3.75,-2.25,1970-01-01 01:04:05,1970-01-01 01:04:37,1970-01-01 01:05:05,32.0,28.0,60.0
3.75,-3.75,1970-01-01 01:04:15,,,,,
2.75,3.25,1970-01-01 01:04:25,1970-01-01 01:06:26,,121.0,,
-1.75,-3.25,1970-01-01 01:04:35,1970-01-01 01:05:08,1970-01-01 01:05:41,33.0,33.0,66.0
1.25,2.75,1970-01-01 01:04:45,1970-01-01 01:04:55,1970-01-01 01:06:16,10.0,81.0,91.0
-1.75,-0.25,1970-01-01 01:04:55,,,,,
0.75,0.25,1970-01-01 01:05:05,,,,,
-1.25,-1.75,1970-01-01 01:05:16,,,,,
0.25,-1.75,1970-01-01 01:05:26,1970-01-01 01:05:35,1970-01-01 01:05:48,9.0,13.0,22.0
-3.25,-1.25,1970-01-01 01:05:36,,,,,
-1.25,-3.25,1970-01-01 01:05:46,1970-01-01 01:05:51,,5.0,,
0.75,1.25,1970-01-01 01:05:56,1970-01-01 01:06:04,1970-01-01 01:06:29,8.0,25.0,33.0
4.25,-3.25,1970-01-01 01:06:06,,,,,
3.25,3.75,1970-01-01 01:06:16,,,,,
-1.25,3.75,1970-01-01 01:06:26,,,,,
