x,y,spawned,detected,attained,discovery,attainment,discover_completion
2.75,-3.75,1970-01-01 01:00:03,1970-01-01 01:00:49,1970-01-01 01:05:16,46.0,267.0,313.0
1.25,-4.25,1970-01-01 01:00:13,1970-01-01 01:00:37,1970-01-01 01:00:52,24.0,15.0,39.0
0.25,3.75,1970-01-01 01:00:23,1970-01-01 01:01:53,1970-01-01 01:02:41,90.0,48.0,138.0
1.25,-3.75,1970-01-01 01:00:33,1970-01-01 01:00:43,1970-01-01 01:01:17,10.0,34.0,44.0
2.75,-1.25,1970-01-01 01:00:53,,,,,
0.25,1.75,1970-01-01 01:01:03,1970-01-01 01:01:19,1970-01-01 01:01:53,16.0,34.0,50.0
1.75,-2.75,1970-01-01 01:01:13,1970-01-01 01:01:19,1970-01-01 01:04:25,6.0,186.0,192.0
-0.25,-2.25,1970-01-01 01:01:23,1970-01-01 01:01:24,1970-01-01 01:04:44,1.0,200.0,201.0
2.25,2.25,1970-01-01 01:01:33,1970-01-01 01:01:48,1970-01-01 01:02:26,15.0,38.0,53.0
-2.25,-2.25,1970-01-01 01:01:44,1970-01-01 01:02:02,1970-01-01 01:02:37,18.0,35.0,53.0
-0.75,-3.75,1970-01-01 01:01:54,1970-01-01 01:01:59,1970-01-01 01:02:25,5.0,26.0,31.0
-0.75,0.25,1970-01-01 01:02:04,,,,,
1.75,-1.75,1970-01-01 01:02:14,,,,,
1.75,0.75,1970-01-01 01:02:24,1970-01-01 01:02:30,1970-01-01 01:03:04,6.0,34.0,40.0
-2.25,2.25,1970-01-01 01:02:34,,,,,
-2.75,-4.25,1970-01-01 01:02:44,,,,,
-3.25,0.25,1970-01-01 01:02:54,1970-01-01 01:06:06,1970-01-01 01:06:38,192.0,32.0,224.0
1.25,3.25,1970-01-01 01:03:04,1970-01-01 01:03:11,1970-01-01 01:03:39,7.0,28.0,35.0
-2.75,-2.25,1970-01-01 01:03:14,1970-01-01 01:04:07,1970-01-01 01:04:42,53.0,35.0,88.0
0.75,2.75,1970-01-01 01:03:24,1970-01-01 01:03:31,1970-01-01 01:04:03,7.0,32.0,39.0
-2.75,-0.75,1970-01-01 01:03:35,1970-01-01 01:04:07,1970-01-01 01:04:32,32.0,25.0,57.0
0.25,-3.75,1970-01-01 01:03:45,1970-01-01 01:03:58,1970-01-01 01:05:02,13.0,64.0,77.0
-2.25,1.75,1970-01-01 01:03:55,,,,,
-2.25,-4.25,1970-01-01 01:08:07,,,,,
3.75,-4.25,1970-01-01 01:04:15,,,,,
1.75,-3.75,1970-01-01 01:04:25,1970-01-01 01:04:31,1970-01-01 01:05:10,6.0,39.0,45.0
0.75,0.75,1970-01-01 01:04:35,1970-01-01 01:05:14,1970-01-01 01:05:33,39.0,19.0,58.0
0.75,-0.25,1970-01-01 01:07:37,,,,,
0.25,-0.75,1970-01-01 01:04:55,,,,,
2.25,3.25,1970-01-01 01:05:05,1970-01-01 01:06:45,1970-01-01 01:08:08,100.0,83.0,183.0
-0.75,0.75,1970-01-01 01:05:15,1970-01-01 01:05:21,1970-01-01 01:06:03,6.0,42.0,48.0
0.25,3.25,1970-01-01 01:07:26,,,,,
2.75,-4.25,1970-01-01 01:05:36,,,,,
4.25,-1.75,1970-01-01 01:05:46,,,,,
0.25,-1.75,1970-01-01 01:05:56,,,,,
-2.75,0.25,1970-01-01 01:06:06,1970-01-01 01:06:13,1970-01-01 01:07:23,7.0,70.0,77.0
-3.25,-1.25,1970-01-01 01:06:16,1970-01-01 01:06:22,1970-01-01 01:06:47,6.0,25.0,31.0
1.25,-0.25,1970-01-01 01:06:26,,,,,
0.25,-1.25,1970-01-01 01:06:36,,,,,
0.25,-2.25,1970-01-01 01:06:46,1970-01-01 01:06:51,1970-01-01 01:08:27,5.0,96.0,101.0
0.75,3.75,1970-01-01 01:06:56,,,,,
0.25,1.25,1970-01-01 01:07:16,1970-01-01 01:07:22,1970-01-01 01:07:46,6.0,24.0,30.0
0.25,3.25,1970-01-01 01:07:26,,,,,
0.75,-0.25,1970-01-01 01:07:37,,,,,
0.75,3.25,1970-01-01 01:07:47,,,,,
0.25,0.75,1970-01-01 01:07:57,,,,,
-2.25,-4.25,1970-01-01 01:08:07,,,,,
-2.75,0.75,1970-01-01 01:08:17,1970-01-01 01:08:33,1970-01-01 01:08:49,16.0,16.0,32.0
0.75,-2.25,1970-01-01 01:08:27,,,,,
-2.75,1.75,1970-01-01 01:08:37,,,,,
-1.75,-1.25,1970-01-01 01:08:47,,,,,
-0.25,1.25,1970-01-01 01:08:57,,,,,
-3.75,3.25,1970-01-01 01:09:07,,,,,
-1.25,0.75,1970-01-01 01:09:17,,,,,
-3.75,1.25,1970-01-01 01:09:28,1970-01-01 01:09:55,,27.0,,
1.25,0.75,1970-01-01 01:09:38,,,,,
-0.75,-3.25,1970-01-01 01:09:48,,,,,
-3.25,3.75,1970-01-01 01:09:58,,,,,
2.25,-1.25,1970-01-01 01:10:08,,,,,
