x,y,spawned,detected,attained,discovery,attainment,discover_completion
1.75,-1.25,1970-01-01 01:00:02,1970-01-01 01:00:19,1970-01-01 01:00:50,17.0,31.0,48.0
2.25,2.25,1970-01-01 01:09:17,,,,,
2.25,2.75,1970-01-01 01:00:22,1970-01-01 01:01:02,1970-01-01 01:01:29,40.0,27.0,67.0
-1.25,-3.25,1970-01-01 01:00:32,,,,,
3.75,-0.25,1970-01-01 01:00:43,1970-01-01 01:01:03,1970-01-01 01:01:51,20.0,48.0,68.0
-4.25,-0.25,1970-01-01 01:00:53,,,,,
3.25,-3.25,1970-01-01 01:01:03,1970-01-01 01:09:01,1970-01-01 01:09:36,478.0,35.0,513.0
3.25,3.75,1970-01-01 01:01:13,1970-01-01 01:01:26,1970-01-01 01:01:46,13.0,20.0,33.0
0.25,2.75,1970-01-01 01:01:23,,,,,
-1.25,0.25,1970-01-01 01:01:33,1970-01-01 01:01:59,1970-01-01 01:02:58,26.0,59.0,85.0
-2.25,-2.25,1970-01-01 01:01:43,1970-01-01 01:02:19,1970-01-01 01:02:32,36.0,13.0,49.0
-1.25,-0.25,1970-01-01 01:01:53,1970-01-01 01:02:01,1970-01-01 01:02:18,8.0,17.0,25.0
-2.25,-3.25,1970-01-01 01:08:37,,,,,
0.25,-2.25,1970-01-01 01:02:14,1970-01-01 01:02:20,1970-01-01 01:02:40,6.0,20.0,26.0
-0.75,3.25,1970-01-01 01:02:24,1970-01-01 01:04:20,1970-01-01 01:04:44,116.0,24.0,140.0
-0.75,-4.25,1970-01-01 01:03:34,,,,,
1.25,-3.25,1970-01-01 01:02:44,1970-01-01 01:06:38,1970-01-01 01:08:27,234.0,109.0,343.0
1.25,-1.75,1970-01-01 01:03:14,,,,,
-3.75,3.25,1970-01-01 01:03:04,1970-01-01 01:03:57,1970-01-01 01:05:11,53.0,74.0,127.0
1.25,-1.75,1970-01-01 01:03:14,,,,,
-0.25,0.75,1970-01-01 01:03:24,,,,,
-0.75,-4.25,1970-01-01 01:03:34,,,,,
-2.25,2.25,1970-01-01 01:03:45,,,,,
2.75,-0.75,1970-01-01 01:03:55,,,,,
-2.75,2.25,1970-01-01 01:04:05,1970-01-01 01:04:22,1970-01-01 01:05:56,17.0,94.0,111.0
1.25,2.25,1970-01-01 01:04:15,1970-01-01 01:04:53,1970-01-01 01:05:34,38.0,41.0,79.0
-2.75,-1.75,1970-01-01 01:04:25,1970-01-01 01:05:20,1970-01-01 01:07:51,55.0,151.0,206.0
-1.25,-1.25,1970-01-01 01:04:35,,,,,
2.25,-3.75,1970-01-01 01:04:45,1970-01-01 01:06:37,1970-01-01 01:07:23,112.0,46.0,158.0
2.25,1.75,1970-01-01 01:04:55,,,,,
2.25,1.25,1970-01-01 01:05:15,1970-01-01 01:05:50,1970-01-01 01:06:27,35.0,37.0,72.0
1.25,-4.25,1970-01-01 01:05:25,,,,,
3.75,2.25,1970-01-01 01:05:35,,,,,
0.25,3.75,1970-01-01 01:05:46,,,,,
-1.25,-2.75,1970-01-01 01:05:56,1970-01-01 01:06:50,1970-01-01 01:07:14,54.0,24.0,78.0
0.75,-0.25,1970-01-01 01:06:06,,,,,
-0.25,4.25,1970-01-01 01:06:16,,,,,
0.75,-0.75,1970-01-01 01:06:26,,,,,
-0.75,-0.75,1970-01-01 01:06:36,,,,,
2.25,-4.25,1970-01-01 01:06:46,,,,,
2.25,4.25,1970-01-01 01:06:56,,,,,
2.25,-0.25,1970-01-01 01:07:06,,,,,
0.75,-2.75,1970-01-01 01:07:16,,,,,
2.75,0.75,1970-01-01 01:07:26,,,,,
0.75,-4.25,1970-01-01 01:07:46,,,,,
0.25,3.25,1970-01-01 01:07:56,,,,,
0.75,2.25,1970-01-01 01:08:07,,,,,
2.75,-1.75,1970-01-01 01:08:17,,,,,
-0.75,-2.25,1970-01-01 01:08:27,1970-01-01 01:08:32,1970-01-01 01:08:47,5.0,15.0,20.0
-2.25,-3.25,1970-01-01 01:08:37,,,,,
4.25,0.75,1970-01-01 01:08:47,,,,,
1.75,0.25,1970-01-01 01:08:57,,,,,
-3.25,2.25,1970-01-01 01:09:07,,,,,
2.25,2.25,1970-01-01 01:09:17,,,,,
0.75,-1.75,1970-01-01 01:09:27,,,,,
0.25,-1.25,1970-01-01 01:09:37,,,,,
-1.75,-2.75,1970-01-01 01:09:47,,,,,
0.25,0.75,1970-01-01 01:09:57,,,,,
