x,y,spawned,detected,attained,discovery,attainment,discover_completion
2.75,-3.75,1970-01-01 01:00:03,1970-01-01 01:00:45,1970-01-01 01:03:19,42.0,154.0,196.0
1.25,-4.25,1970-01-01 01:00:13,1970-01-01 01:00:37,1970-01-01 01:01:18,24.0,41.0,65.0
0.25,3.75,1970-01-01 01:00:23,,,,,
1.25,-3.75,1970-01-01 01:00:33,1970-01-01 01:00:38,1970-01-01 01:03:01,5.0,143.0,148.0
2.75,-1.25,1970-01-01 01:00:54,,,,,
0.25,1.75,1970-01-01 01:01:04,,,,,
1.75,-2.75,1970-01-01 01:01:14,1970-01-01 01:01:20,1970-01-01 01:02:49,6.0,89.0,95.0
-0.25,-2.25,1970-01-01 01:01:24,1970-01-01 01:01:26,1970-01-01 01:02:30,2.0,64.0,66.0
2.25,2.25,1970-01-01 01:01:34,1970-01-01 01:01:41,1970-01-01 01:01:57,7.0,16.0,23.0
-2.25,-2.25,1970-01-01 01:01:44,1970-01-01 01:02:21,1970-01-01 01:02:37,37.0,16.0,53.0
-0.75,-3.75,1970-01-01 01:01:54,1970-01-01 01:02:04,1970-01-01 01:02:20,10.0,16.0,26.0
-0.75,0.25,1970-01-01 01:02:04,,,,,
1.75,-1.75,1970-01-01 01:02:14,,,,,
1.75,0.75,1970-01-01 01:02:24,1970-01-01 01:03:58,1970-01-01 01:04:22,94.0,24.0,118.0
-2.25,2.25,1970-01-01 01:02:35,,,,,
-2.75,-4.25,1970-01-01 01:02:45,,,,,
-3.25,0.25,1970-01-01 01:02:55,1970-01-01 01:04:50,1970-01-01 01:06:46,115.0,116.0,231.0
1.25,3.25,1970-01-01 01:03:05,,,,,
-2.75,-2.25,1970-01-01 01:03:15,,,,,
0.75,2.75,1970-01-01 01:03:25,1970-01-01 01:03:33,1970-01-01 01:03:48,8.0,15.0,23.0
-2.75,-0.75,1970-01-01 01:03:35,1970-01-01 01:04:25,1970-01-01 01:04:41,50.0,16.0,66.0
0.25,-3.75,1970-01-01 01:03:45,1970-01-01 01:04:32,1970-01-01 01:04:48,47.0,16.0,63.0
-2.25,1.75,1970-01-01 01:03:55,1970-01-01 01:05:11,1970-01-01 01:07:39,76.0,148.0,224.0
-2.25,-4.25,1970-01-01 01:08:08,,,,,
3.75,-4.25,1970-01-01 01:04:16,,,,,
1.75,-3.75,1970-01-01 01:04:26,1970-01-01 01:04:49,1970-01-01 01:05:19,23.0,30.0,53.0
0.75,0.75,1970-01-01 01:04:36,,,,,
0.75,-0.25,1970-01-01 01:07:38,,,,,
0.25,-0.75,1970-01-01 01:04:56,,,,,
2.25,3.25,1970-01-01 01:05:06,1970-01-01 01:08:33,1970-01-01 01:09:00,207.0,27.0,234.0
-0.75,0.75,1970-01-01 01:05:16,1970-01-01 01:05:19,1970-01-01 01:05:33,3.0,14.0,17.0
0.25,3.25,1970-01-01 01:07:28,,,,,
2.75,-4.25,1970-01-01 01:05:36,,,,,
4.25,-1.75,1970-01-01 01:05:47,,,,,
0.25,-1.75,1970-01-01 01:05:57,1970-01-01 01:06:30,1970-01-01 01:07:31,33.0,61.0,94.0
-2.75,0.25,1970-01-01 01:06:07,1970-01-01 01:06:21,1970-01-01 01:06:49,14.0,28.0,42.0
-3.25,-1.25,1970-01-01 01:06:17,,,,,
1.25,-0.25,1970-01-01 01:06:27,,,,,
0.25,-1.25,1970-01-01 01:06:37,,,,,
0.25,-2.25,1970-01-01 01:06:47,1970-01-01 01:06:50,1970-01-01 01:07:13,3.0,23.0,26.0
0.75,3.75,1970-01-01 01:06:57,,,,,
0.25,1.25,1970-01-01 01:07:17,1970-01-01 01:07:34,1970-01-01 01:08:19,17.0,45.0,62.0
0.25,3.25,1970-01-01 01:07:28,,,,,
0.75,-0.25,1970-01-01 01:07:38,,,,,
0.75,3.25,1970-01-01 01:07:48,1970-01-01 01:08:47,1970-01-01 01:09:14,59.0,27.0,86.0
0.25,0.75,1970-01-01 01:07:58,,,,,
-2.25,-4.25,1970-01-01 01:08:08,,,,,
-2.75,0.75,1970-01-01 01:08:18,1970-01-01 01:09:11,1970-01-01 01:09:42,53.0,31.0,84.0
0.75,-2.25,1970-01-01 01:08:28,,,,,
-2.75,1.75,1970-01-01 01:08:39,,,,,
-1.75,-1.25,1970-01-01 01:08:49,1970-01-01 01:09:41,1970-01-01 01:09:47,52.0,6.0,58.0
-0.25,1.25,1970-01-01 01:08:59,1970-01-01 01:09:10,1970-01-01 01:09:28,11.0,18.0,29.0
-3.75,3.25,1970-01-01 01:09:09,,,,,
-1.25,0.75,1970-01-01 01:09:19,,,,,
-3.75,1.25,1970-01-01 01:09:29,,,,,
1.25,0.75,1970-01-01 01:09:39,,,,,
-0.75,-3.25,1970-01-01 01:09:49,,,,,
-3.25,3.75,1970-01-01 01:10:00,,,,,
2.25,-1.25,1970-01-01 01:10:10,,,,,
0.75,4.25,1970-01-01 01:10:20,,,,,
