x,y,spawned,detected,attained,discovery,attainment,discover_completion
2.25,-1.75,1970-01-01 01:00:02,,,,,
2.25,2.75,1970-01-01 01:00:12,,,,,
-2.75,2.75,1970-01-01 01:00:22,1970-01-01 01:00:23,1970-01-01 01:00:45,1.0,22.0,23.0
1.25,3.75,1970-01-01 01:00:32,1970-01-01 01:00:33,1970-01-01 01:00:58,1.0,25.0,26.0
2.75,3.75,1970-01-01 01:00:42,1970-01-01 01:00:48,1970-01-01 01:01:26,6.0,38.0,44.0
1.25,2.25,1970-01-01 01:00:53,1970-01-01 01:00:58,1970-01-01 01:01:15,5.0,17.0,22.0
-0.25,-3.25,1970-01-01 01:01:03,1970-01-01 01:01:27,1970-01-01 01:01:43,24.0,16.0,40.0
0.75,0.75,1970-01-01 01:01:13,,,,,
0.75,-2.25,1970-01-01 01:01:23,1970-01-01 01:01:24,,1.0,,
2.25,-4.25,1970-01-01 01:01:33,1970-01-01 01:01:38,,5.0,,
-0.25,4.25,1970-01-01 01:01:43,,,,,
