x,y,spawned,detected,attained,discovery,attainment,discover_completion
2.25,-1.75,1970-01-01 01:00:02,,,,,
2.25,2.75,1970-01-01 01:00:12,,,,,
-2.75,2.75,1970-01-01 01:00:22,,,,,
1.25,3.75,1970-01-01 01:00:32,1970-01-01 01:00:38,1970-01-01 01:01:18,6.0,40.0,46.0
2.75,3.75,1970-01-01 01:00:42,1970-01-01 01:00:48,1970-01-01 01:01:27,6.0,39.0,45.0
1.25,2.25,1970-01-01 01:00:52,,,,,
-0.25,-3.25,1970-01-01 01:01:03,1970-01-01 01:01:28,,25.0,,
0.75,0.75,1970-01-01 01:01:13,,,,,
0.75,-2.25,1970-01-01 01:01:23,1970-01-01 01:01:43,,20.0,,
2.25,-4.25,1970-01-01 01:01:33,1970-01-01 01:01:40,,7.0,,
-0.25,4.25,1970-01-01 01:01:43,,,,,
0.25,-0.75,1970-01-01 01:01:53,,,,,
