x,y,spawned,detected,attained,discovery,attainment,total_time
-2.25,-1.75,1970-01-01 01:00:03,1970-01-01 01:00:18,1970-01-01 01:01:46,15.0,88.0,103.0
-2.75,-0.75,1970-01-01 01:00:13,1970-01-01 01:00:14,1970-01-01 01:00:28,1.0,14.0,15.0
0.25,1.75,1970-01-01 01:00:23,,,,,
-1.25,4.25,1970-01-01 01:00:33,1970-01-01 01:00:43,1970-01-01 01:01:06,10.0,23.0,33.0
0.25,3.25,1970-01-01 01:00:43,,,,,
-1.75,-0.25,1970-01-01 01:00:53,,,,,
0.25,4.25,1970-01-01 01:01:03,,,,,
-0.75,4.25,1970-01-01 01:01:13,,,,,
1.25,-1.75,1970-01-01 01:01:24,,,,,
1.25,-2.25,1970-01-01 01:01:34,,,,,
-0.75,-3.25,1970-01-01 01:01:44,1970-01-01 01:01:44,1970-01-01 01:01:59,0.0,15.0,15.0
-2.25,-2.25,1970-01-01 01:01:54,1970-01-01 01:02:03,1970-01-01 01:02:38,9.0,35.0,44.0
-1.25,-3.75,1970-01-01 01:02:04,1970-01-01 01:02:11,1970-01-01 01:02:25,7.0,14.0,21.0
2.25,3.75,1970-01-01 01:04:15,,,,,
-2.75,2.25,1970-01-01 01:02:24,,,,,
-1.25,-3.25,1970-01-01 01:02:34,,,,,
4.25,-0.75,1970-01-01 01:02:44,,,,,
-0.75,-1.25,1970-01-01 01:02:54,,,,,
-2.75,1.75,1970-01-01 01:03:04,,,,,
2.25,-3.25,1970-01-01 01:03:15,,,,,
-0.75,-0.25,1970-01-01 01:03:25,,,,,
1.75,-3.75,1970-01-01 01:03:35,1970-01-01 01:05:52,1970-01-01 01:06:21,137.0,29.0,166.0
-2.25,-0.75,1970-01-01 01:03:45,,,,,
-0.75,-2.25,1970-01-01 01:03:55,,,,,
2.25,4.25,1970-01-01 01:04:05,,,,,
2.25,3.75,1970-01-01 01:04:15,,,,,
4.25,-1.25,1970-01-01 01:04:25,,,,,
-1.25,-0.25,1970-01-01 01:04:35,,,,,
-2.25,-3.25,1970-01-01 01:04:45,,,,,
-2.75,3.25,1970-01-01 01:04:55,,,,,
1.75,0.75,1970-01-01 01:05:06,,,,,
0.75,-1.25,1970-01-01 01:05:16,,,,,
3.25,-1.75,1970-01-01 01:05:26,,,,,
-0.75,-4.25,1970-01-01 01:09:48,,,,,
2.75,-1.75,1970-01-01 01:05:46,,,,,
-1.25,-2.75,1970-01-01 01:06:26,,,,,
0.25,-3.75,1970-01-01 01:06:06,,,,,
0.75,-3.25,1970-01-01 01:06:16,,,,,
-1.25,-2.75,1970-01-01 01:06:26,,,,,
-1.25,-4.25,1970-01-01 01:08:47,,,,,
0.75,-1.75,1970-01-01 01:06:46,,,,,
-1.75,-0.75,1970-01-01 01:06:56,,,,,
1.75,-1.75,1970-01-01 01:07:06,,,,,
0.75,-4.25,1970-01-01 01:07:16,,,,,
-2.25,-0.25,1970-01-01 01:07:27,,,,,
1.25,-3.25,1970-01-01 01:07:37,,,,,
3.25,-1.25,1970-01-01 01:07:47,,,,,
3.75,-4.25,1970-01-01 01:07:57,,,,,
1.75,-3.25,1970-01-01 01:08:07,1970-01-01 01:09:50,,103.0,,
-2.75,3.75,1970-01-01 01:08:17,,,,,
0.75,2.75,1970-01-01 01:08:27,,,,,
-3.25,0.75,1970-01-01 01:08:37,,,,,
-1.25,-4.25,1970-01-01 01:08:47,,,,,
-2.25,3.75,1970-01-01 01:08:57,,,,,
-1.25,-1.25,1970-01-01 01:09:07,,,,,
1.25,-2.75,1970-01-01 01:09:17,,,,,
-1.25,-0.75,1970-01-01 01:09:27,,,,,
0.25,2.25,1970-01-01 01:09:37,,,,,
-0.75,-4.25,1970-01-01 01:09:48,,,,,
-1.25,1.25,1970-01-01 01:09:58,,,,,
-3.75,-0.25,1970-01-01 01:10:08,,,,,
