x,y,spawned,detected,attained,discovery,attainment,total_time
2.25,-3.25,1970-01-01 01:00:03,1970-01-01 01:02:44,1970-01-01 01:05:41,161.0,177.0,338.0
2.25,2.25,1970-01-01 01:00:13,1970-01-01 01:00:19,1970-01-01 01:00:47,6.0,28.0,34.0
-2.75,2.75,1970-01-01 01:00:23,,,,,
1.25,4.25,1970-01-01 01:00:33,,,,,
2.75,3.75,1970-01-01 01:00:43,1970-01-01 01:00:44,1970-01-01 01:00:56,1.0,12.0,13.0
1.25,2.25,1970-01-01 01:05:46,,,,,
-0.75,4.25,1970-01-01 01:09:47,,,,,
0.75,0.25,1970-01-01 01:05:06,,,,,
0.75,-2.25,1970-01-01 01:01:24,,,,,
1.75,1.75,1970-01-01 01:01:34,,,,,
-0.25,3.75,1970-01-01 01:01:44,1970-01-01 01:04:49,1970-01-01 01:05:16,185.0,27.0,212.0
0.25,-0.75,1970-01-01 01:01:54,,,,,
0.75,-4.25,1970-01-01 01:02:04,1970-01-01 01:02:33,1970-01-01 01:02:59,29.0,26.0,55.0
2.25,0.25,1970-01-01 01:02:14,,,,,
0.75,1.25,1970-01-01 01:02:24,1970-01-01 01:03:28,1970-01-01 01:04:22,64.0,54.0,118.0
-0.25,-3.75,1970-01-01 01:02:34,,,,,
-1.25,3.25,1970-01-01 01:02:45,1970-01-01 01:03:30,1970-01-01 01:04:40,45.0,70.0,115.0
-2.25,-2.25,1970-01-01 01:02:55,1970-01-01 01:03:07,1970-01-01 01:05:13,12.0,126.0,138.0
1.25,-0.25,1970-01-01 01:03:05,,,,,
-3.25,2.25,1970-01-01 01:03:15,,,,,
0.75,-3.75,1970-01-01 01:03:25,,,,,
-2.75,-1.75,1970-01-01 01:03:35,,,,,
-0.75,3.25,1970-01-01 01:03:45,1970-01-01 01:04:38,1970-01-01 01:05:10,53.0,32.0,85.0
2.75,-4.25,1970-01-01 01:03:55,,,,,
-3.75,-1.75,1970-01-01 01:04:05,1970-01-01 01:05:23,1970-01-01 01:05:42,78.0,19.0,97.0
3.75,-3.75,1970-01-01 01:04:15,,,,,
2.75,3.25,1970-01-01 01:04:25,,,,,
-1.75,-3.25,1970-01-01 01:04:36,,,,,
1.25,2.75,1970-01-01 01:04:46,,,,,
-1.75,-0.75,1970-01-01 01:04:56,,,,,
0.75,0.25,1970-01-01 01:05:06,,,,,
-1.75,-3.75,1970-01-01 01:05:16,,,,,
-2.25,3.75,1970-01-01 01:05:26,,,,,
-2.75,-0.25,1970-01-01 01:05:36,,,,,
1.25,2.25,1970-01-01 01:05:46,,,,,
2.75,-3.75,1970-01-01 01:05:56,,,,,
-3.25,-1.25,1970-01-01 01:06:26,,,,,
-0.25,-3.25,1970-01-01 01:06:16,,,,,
-3.25,-1.25,1970-01-01 01:06:26,,,,,
-0.75,-1.25,1970-01-01 01:06:36,,,,,
1.25,0.75,1970-01-01 01:06:46,,,,,
1.75,0.25,1970-01-01 01:06:57,,,,,
2.75,0.75,1970-01-01 01:07:07,,,,,
0.25,1.25,1970-01-01 01:07:17,,,,,
0.75,2.25,1970-01-01 01:07:27,,,,,
-2.25,-4.25,1970-01-01 01:07:37,,,,,
-2.25,4.25,1970-01-01 01:07:47,,,,,
2.25,3.25,1970-01-01 01:08:07,,,,,
2.25,3.25,1970-01-01 01:08:07,,,,,
-0.25,-1.75,1970-01-01 01:08:17,,,,,
-0.75,3.75,1970-01-01 01:08:27,,,,,
-0.25,0.75,1970-01-01 01:08:37,,,,,
1.25,-4.25,1970-01-01 01:08:47,,,,,
-1.25,-2.25,1970-01-01 01:08:57,,,,,
-0.75,0.75,1970-01-01 01:09:07,,,,,
1.75,2.25,1970-01-01 01:09:17,,,,,
-2.25,-1.25,1970-01-01 01:09:27,,,,,
0.25,-2.25,1970-01-01 01:09:37,,,,,
-0.75,4.25,1970-01-01 01:09:47,,,,,
-2.75,0.75,1970-01-01 01:09:58,,,,,
