x,y,spawned,detected,attained,discovery,attainment,total_time
2.25,-1.75,1970-01-01 01:00:02,,,,,
2.25,2.75,1970-01-01 01:00:12,1970-01-01 01:00:18,1970-01-01 01:00:47,6.0,29.0,35.0
-2.75,2.75,1970-01-01 01:00:22,,,,,
1.25,3.75,1970-01-01 01:00:33,1970-01-01 01:00:39,1970-01-01 01:01:15,6.0,36.0,42.0
2.75,3.75,1970-01-01 01:00:43,1970-01-01 01:00:48,1970-01-01 01:01:42,5.0,54.0,59.0
1.25,2.25,1970-01-01 01:05:46,,,,,
-0.25,-3.25,1970-01-01 01:05:56,1970-01-01 01:07:56,1970-01-01 01:08:34,120.0,38.0,158.0
0.75,0.75,1970-01-01 01:01:13,,,,,
0.75,-2.25,1970-01-01 01:01:23,1970-01-01 01:02:08,1970-01-01 01:02:58,45.0,50.0,95.0
2.25,-4.25,1970-01-01 01:01:33,,,,,
-0.25,4.25,1970-01-01 01:01:43,1970-01-01 01:03:45,1970-01-01 01:04:12,122.0,27.0,149.0
0.25,-0.75,1970-01-01 01:01:53,1970-01-01 01:02:00,1970-01-01 01:02:28,7.0,28.0,35.0
0.75,-3.75,1970-01-01 01:06:46,1970-01-01 01:02:09,1970-01-01 01:04:30,,141.0,
2.25,0.75,1970-01-01 01:02:14,,,,,
0.75,1.25,1970-01-01 01:02:24,,,,,
-0.25,-3.75,1970-01-01 01:02:34,,,,,
-2.75,-4.25,1970-01-01 01:02:44,,,,,
0.25,4.25,1970-01-01 01:02:54,,,,,
3.25,2.75,1970-01-01 01:03:04,1970-01-01 01:03:10,1970-01-01 01:03:49,6.0,39.0,45.0
3.75,-3.25,1970-01-01 01:03:14,,,,,
0.75,-3.25,1970-01-01 01:03:24,,,,,
-2.75,-2.25,1970-01-01 01:03:34,1970-01-01 01:06:17,1970-01-01 01:07:26,163.0,69.0,232.0
-0.75,3.75,1970-01-01 01:03:44,1970-01-01 01:03:55,1970-01-01 01:04:17,11.0,22.0,33.0
2.75,-3.75,1970-01-01 01:03:55,,,,,
-3.75,-2.25,1970-01-01 01:04:05,1970-01-01 01:06:45,1970-01-01 01:07:18,160.0,33.0,193.0
3.75,-3.75,1970-01-01 01:04:15,,,,,
2.75,3.25,1970-01-01 01:04:25,,,,,
-1.75,-3.25,1970-01-01 01:05:16,,,,,
1.25,2.75,1970-01-01 01:04:45,,,,,
-1.75,-0.25,1970-01-01 01:04:55,,,,,
0.75,0.25,1970-01-01 01:05:05,,,,,
-1.75,-3.25,1970-01-01 01:05:16,,,,,
-2.25,4.25,1970-01-01 01:05:26,,,,,
-2.75,-0.75,1970-01-01 01:05:36,1970-01-01 01:06:16,1970-01-01 01:07:07,40.0,51.0,91.0
1.25,2.25,1970-01-01 01:05:46,,,,,
-0.25,-3.25,1970-01-01 01:05:56,1970-01-01 01:07:56,1970-01-01 01:08:34,120.0,38.0,158.0
2.75,-3.25,1970-01-01 01:06:06,,,,,
-3.25,-1.75,1970-01-01 01:06:16,1970-01-01 01:06:21,1970-01-01 01:07:13,5.0,52.0,57.0
-0.25,-2.25,1970-01-01 01:06:26,1970-01-01 01:07:59,1970-01-01 01:08:21,93.0,22.0,115.0
3.75,0.25,1970-01-01 01:06:36,,,,,
0.75,-3.75,1970-01-01 01:06:46,1970-01-01 01:02:09,1970-01-01 01:04:30,,141.0,
-2.25,0.25,1970-01-01 01:06:56,,,,,
-3.75,-0.75,1970-01-01 01:07:06,1970-01-01 01:09:15,1970-01-01 01:09:56,129.0,41.0,170.0
0.25,1.75,1970-01-01 01:07:16,,,,,
0.75,2.75,1970-01-01 01:07:26,,,,,
-2.25,-4.25,1970-01-01 01:07:37,,,,,
-1.75,-4.25,1970-01-01 01:07:47,,,,,
2.25,3.75,1970-01-01 01:08:07,,,,,
2.25,3.75,1970-01-01 01:08:07,,,,,
-0.25,-0.75,1970-01-01 01:08:17,,,,,
-0.75,4.25,1970-01-01 01:08:27,,,,,
-0.25,1.25,1970-01-01 01:08:37,,,,,
1.25,-3.75,1970-01-01 01:08:47,,,,,
-1.25,-1.75,1970-01-01 01:08:57,,,,,
-0.75,1.25,1970-01-01 01:09:07,,,,,
2.25,4.25,1970-01-01 01:09:17,,,,,
-0.75,0.75,1970-01-01 01:09:27,,,,,
3.25,-1.75,1970-01-01 01:09:37,,,,,
-0.25,0.75,1970-01-01 01:09:47,,,,,
-2.75,1.75,1970-01-01 01:09:57,,,,,
2.25,3.25,1970-01-01 01:10:07,,,,,
