x,y,spawned,detected,attained,discovery,attainment,discover_completion
2.75,-3.75,1970-01-01 01:00:03,1970-01-01 01:00:42,1970-01-01 01:00:58,39.0,16.0,55.0
1.25,-4.25,1970-01-01 01:00:13,1970-01-01 01:00:35,1970-01-01 01:01:09,22.0,34.0,56.0
0.25,3.75,1970-01-01 01:00:23,1970-01-01 01:01:52,1970-01-01 01:02:11,89.0,19.0,108.0
1.25,-3.75,1970-01-01 01:00:33,1970-01-01 01:00:35,1970-01-01 01:01:04,2.0,29.0,31.0
-1.75,-3.75,1970-01-01 01:00:43,1970-01-01 01:00:49,1970-01-01 01:01:03,6.0,14.0,20.0
2.75,-1.25,1970-01-01 01:00:53,,,,,
0.25,1.75,1970-01-01 01:01:03,1970-01-01 01:01:36,1970-01-01 01:01:52,33.0,16.0,49.0
1.75,-2.75,1970-01-01 01:01:13,1970-01-01 01:01:19,1970-01-01 01:01:52,6.0,33.0,39.0
-0.25,-2.25,1970-01-01 01:01:23,,,,,
2.25,2.25,1970-01-01 01:01:33,1970-01-01 01:01:46,1970-01-01 01:02:26,13.0,40.0,53.0
-2.25,-2.25,1970-01-01 01:01:43,,,,,
-0.75,-3.75,1970-01-01 01:01:53,,,,,
-0.75,0.25,1970-01-01 01:02:04,,,,,
1.75,-1.75,1970-01-01 01:02:14,,,,,
1.75,0.75,1970-01-01 01:02:24,,,,,
