x,y,spawned,detected,attained,discovery,attainment,discover_completion
-2.25,-1.75,1970-01-01 01:00:03,1970-01-01 01:00:17,1970-01-01 01:01:44,14.0,87.0,101.0
-2.75,-0.75,1970-01-01 01:00:13,1970-01-01 01:00:13,1970-01-01 01:00:28,0.0,15.0,15.0
0.25,1.75,1970-01-01 01:00:23,,,,,
-1.25,4.25,1970-01-01 01:00:33,1970-01-01 01:00:42,1970-01-01 01:01:03,9.0,21.0,30.0
0.25,3.25,1970-01-01 01:00:43,,,,,
-1.75,-0.25,1970-01-01 01:00:53,,,,,
0.25,4.25,1970-01-01 01:01:03,,,,,
-0.75,4.25,1970-01-01 01:01:13,,,,,
1.25,-1.75,1970-01-01 01:01:23,,,,,
1.25,-2.25,1970-01-01 01:01:33,,,,,
-0.75,-3.25,1970-01-01 01:01:43,1970-01-01 01:01:49,,6.0,,
-2.25,-2.25,1970-01-01 01:01:53,1970-01-01 01:01:59,,6.0,,
-1.25,-3.75,1970-01-01 01:02:03,,,,,
