x,y,spawned,detected,attained,discovery,attainment,discover_completion
1.75,-1.25,1970-01-01 01:00:02,,,,,
2.25,2.25,1970-01-01 01:00:12,,,,,
2.25,2.75,1970-01-01 01:00:22,,,,,
-1.25,-3.25,1970-01-01 01:00:32,,,,,
3.75,-0.25,1970-01-01 01:00:42,1970-01-01 01:00:54,1970-01-01 01:01:15,12.0,21.0,33.0
-4.25,-0.25,1970-01-01 01:00:52,,,,,
3.25,-3.25,1970-01-01 01:01:02,,,,,
3.25,3.75,1970-01-01 01:01:12,,,,,
0.25,2.75,1970-01-01 01:01:22,,,,,
-1.25,0.25,1970-01-01 01:01:32,,,,,
-2.25,-2.25,1970-01-01 01:01:42,,,,,
