x,y,spawned,detected,attained,discovery,attainment,discover_completion
-2.75,2.75,1970-01-01 01:00:03,1970-01-01 01:00:08,1970-01-01 01:00:42,5.0,34.0,39.0
-1.25,-3.75,1970-01-01 01:00:13,1970-01-01 01:00:27,1970-01-01 01:01:24,14.0,57.0,71.0
-2.25,2.25,1970-01-01 01:00:23,,,,,
-1.75,0.75,1970-01-01 01:00:33,1970-01-01 01:00:39,1970-01-01 01:01:00,6.0,21.0,27.0
-0.75,-4.25,1970-01-01 01:00:43,1970-01-01 01:00:44,1970-01-01 01:01:29,1.0,45.0,46.0
-3.25,3.75,1970-01-01 01:00:53,,,,,
-1.75,-1.25,1970-01-01 01:01:03,,,,,
1.25,3.25,1970-01-01 01:01:14,,,,,
-3.25,2.75,1970-01-01 01:01:24,,,,,
3.75,3.25,1970-01-01 01:01:34,,,,,
-0.25,-3.75,1970-01-01 01:01:44,1970-01-01 01:01:50,1970-01-01 01:02:30,6.0,40.0,46.0
0.25,-3.25,1970-01-01 01:01:54,,,,,
-1.25,-4.25,1970-01-01 01:02:04,,,,,
0.75,-1.75,1970-01-01 01:02:14,,,,,
1.25,-4.25,1970-01-01 01:02:24,,,,,
3.75,1.25,1970-01-01 01:02:34,,,,,
1.25,-3.25,1970-01-01 01:02:45,1970-01-01 01:03:04,1970-01-01 01:04:16,19.0,72.0,91.0
-3.75,3.25,1970-01-01 01:02:55,,,,,
1.25,0.75,1970-01-01 01:03:05,,,,,
0.75,-2.75,1970-01-01 01:03:15,1970-01-01 01:03:20,1970-01-01 01:04:47,5.0,87.0,92.0
3.25,-1.75,1970-01-01 01:03:25,,,,,
-1.75,-0.75,1970-01-01 01:03:35,1970-01-01 01:03:45,1970-01-01 01:04:30,10.0,45.0,55.0
1.75,-4.25,1970-01-01 01:03:45,1970-01-01 01:03:54,1970-01-01 01:05:39,9.0,105.0,114.0
-1.75,-0.25,1970-01-01 01:03:55,,,,,
-2.25,-0.25,1970-01-01 01:04:05,,,,,
-2.75,-0.25,1970-01-01 01:04:15,,,,,
-1.25,-1.75,1970-01-01 01:04:26,,,,,
1.75,1.75,1970-01-01 01:04:36,,,,,
2.75,3.25,1970-01-01 01:04:46,,,,,
2.75,-3.75,1970-01-01 01:04:56,1970-01-01 01:05:14,1970-01-01 01:05:31,18.0,17.0,35.0
-1.25,-0.25,1970-01-01 01:05:06,,,,,
0.75,-0.25,1970-01-01 01:05:36,1970-01-01 01:05:22,1970-01-01 01:05:33,-14.0,11.0,-3.0
0.25,-0.75,1970-01-01 01:05:26,,,,,
0.75,-0.25,1970-01-01 01:05:36,1970-01-01 01:05:22,1970-01-01 01:05:33,-14.0,11.0,-3.0
1.25,1.75,1970-01-01 01:05:46,,,,,
