x,y,spawned,detected,attained,discovery,attainment,discover_completion
-2.25,-1.75,1970-01-01 01:00:02,1970-01-01 01:00:29,1970-01-01 01:00:43,27.0,14.0,41.0
-2.75,-0.75,1970-01-01 01:00:12,1970-01-01 01:00:19,1970-01-01 01:00:35,7.0,16.0,23.0
0.25,2.25,1970-01-01 01:00:22,,,,,
-0.75,-3.75,1970-01-01 01:00:32,,,,,
0.25,3.25,1970-01-01 01:00:42,,,,,
-1.75,-0.25,1970-01-01 01:00:52,,,,,
0.25,4.25,1970-01-01 01:01:02,,,,,
-0.25,-3.75,1970-01-01 01:01:12,1970-01-01 01:01:18,1970-01-01 01:01:51,6.0,33.0,39.0
1.25,-1.75,1970-01-01 01:01:22,,,,,
1.25,-2.25,1970-01-01 01:01:32,,,,,
-0.75,-2.25,1970-01-01 01:01:42,,,,,
-2.25,-2.25,1970-01-01 01:01:52,,,,,
-1.25,-3.25,1970-01-01 01:02:03,,,,,
