x,y,spawned,detected,attained,discovery,attainment,discover_completion
-2.75,2.75,1970-01-01 01:00:02,1970-01-01 01:01:29,1970-01-01 01:01:51,87.0,22.0,109.0
-1.25,-2.75,1970-01-01 01:00:12,,,,,
-2.25,2.75,1970-01-01 01:00:22,,,,,
-1.25,-4.25,1970-01-01 01:00:32,,,,,
-0.75,-3.25,1970-01-01 01:00:42,,,,,
-3.25,3.75,1970-01-01 01:00:52,1970-01-01 01:01:29,1970-01-01 01:02:04,37.0,35.0,72.0
-1.75,-0.75,1970-01-01 01:01:02,1970-01-01 01:01:07,1970-01-01 01:01:21,5.0,14.0,19.0
1.25,3.25,1970-01-01 01:01:12,,,,,
-3.25,2.75,1970-01-01 01:01:22,1970-01-01 01:01:29,1970-01-01 01:01:59,7.0,30.0,37.0
3.75,3.75,1970-01-01 01:01:32,,,,,
-0.25,-3.25,1970-01-01 01:01:42,1970-01-01 01:02:03,1970-01-01 01:02:19,21.0,16.0,37.0
0.25,-2.75,1970-01-01 01:01:52,1970-01-01 01:02:12,,20.0,,
-1.25,-3.25,1970-01-01 01:02:02,,,,,
0.75,-1.75,1970-01-01 01:02:13,,,,,
