x,y,spawned,detected,attained,discovery,attainment,discover_completion
2.75,-3.75,1970-01-01 01:00:03,,,,,
1.25,-4.25,1970-01-01 01:00:13,,,,,
0.25,3.75,1970-01-01 01:00:23,1970-01-01 01:01:29,1970-01-01 01:02:23,66.0,54.0,120.0
1.25,-3.75,1970-01-01 01:00:33,1970-01-01 01:00:43,1970-01-01 01:01:12,10.0,29.0,39.0
-1.75,-3.75,1970-01-01 01:00:43,,,,,
2.75,-1.25,1970-01-01 01:00:53,,,,,
0.25,1.75,1970-01-01 01:01:03,1970-01-01 01:01:09,1970-01-01 01:01:24,6.0,15.0,21.0
1.75,-2.75,1970-01-01 01:01:13,,,,,
-0.25,-2.25,1970-01-01 01:01:23,,,,,
2.25,2.25,1970-01-01 01:01:33,1970-01-01 01:01:39,1970-01-01 01:02:07,6.0,28.0,34.0
-2.25,-2.25,1970-01-01 01:01:43,1970-01-01 01:01:55,1970-01-01 01:02:14,12.0,19.0,31.0
-0.75,-3.75,1970-01-01 01:01:54,,,,,
-0.75,0.25,1970-01-01 01:02:04,,,,,
1.75,-1.75,1970-01-01 01:02:14,,,,,
1.75,0.75,1970-01-01 01:02:24,,,,,
