x,y,spawned,detected,attained,discovery,attainment,discover_completion
-2.25,-1.75,1970-01-01 01:00:02,1970-01-01 01:00:18,1970-01-01 01:01:24,16.0,66.0,82.0
-2.75,-0.75,1970-01-01 01:00:12,1970-01-01 01:00:13,1970-01-01 01:01:17,1.0,64.0,65.0
0.25,2.25,1970-01-01 01:00:22,,,,,
-0.75,-3.75,1970-01-01 01:00:32,,,,,
0.25,3.25,1970-01-01 01:00:42,,,,,
-1.75,-0.25,1970-01-01 01:00:52,,,,,
0.25,4.25,1970-01-01 01:01:02,,,,,
-0.25,-3.75,1970-01-01 01:01:12,1970-01-01 01:01:22,1970-01-01 01:01:38,10.0,16.0,26.0
1.25,-1.75,1970-01-01 01:01:22,,,,,
1.25,-2.25,1970-01-01 01:01:32,,,,,
