x,y,spawned,detected,attained,discovery,attainment,discover_completion
2.25,-1.75,1970-01-01 01:00:02,,,,,
2.25,2.75,1970-01-01 01:00:12,,,,,
-2.75,2.75,1970-01-01 01:00:22,1970-01-01 01:00:28,1970-01-01 01:00:47,6.0,19.0,25.0
1.25,3.75,1970-01-01 01:00:32,1970-01-01 01:00:32,1970-01-01 01:00:45,0.0,13.0,13.0
2.75,3.75,1970-01-01 01:00:42,1970-01-01 01:00:43,1970-01-01 01:01:19,1.0,36.0,37.0
1.25,2.25,1970-01-01 01:00:52,1970-01-01 01:00:53,1970-01-01 01:01:06,1.0,13.0,14.0
-0.25,-3.25,1970-01-01 01:01:02,,,,,
0.75,0.75,1970-01-01 01:01:13,,,,,
0.75,-2.25,1970-01-01 01:01:23,,,,,
2.25,-4.25,1970-01-01 01:01:33,,,,,
-0.25,4.25,1970-01-01 01:01:43,,,,,
0.25,-0.75,1970-01-01 01:01:53,,,,,
