x,y,spawned,detected,attained,discovery,attainment,discover_completion
2.75,-3.75,1970-01-01 01:00:03,1970-01-01 01:00:41,1970-01-01 01:01:06,38.0,25.0,63.0
1.25,-4.25,1970-01-01 01:00:13,1970-01-01 01:00:35,1970-01-01 01:00:52,22.0,17.0,39.0
0.25,3.75,1970-01-01 01:00:23,,,,,
1.25,-3.75,1970-01-01 01:00:33,1970-01-01 01:00:34,1970-01-01 01:00:57,1.0,23.0,24.0
-1.75,-3.75,1970-01-01 01:00:43,1970-01-01 01:00:43,1970-01-01 01:01:00,0.0,17.0,17.0
2.75,-1.25,1970-01-01 01:00:53,,,,,
0.25,1.75,1970-01-01 01:01:03,,,,,
1.75,-2.75,1970-01-01 01:01:13,1970-01-01 01:01:14,1970-01-01 01:01:27,1.0,13.0,14.0
-0.25,-2.25,1970-01-01 01:01:23,,,,,
2.25,2.25,1970-01-01 01:01:33,,,,,
-2.25,-2.25,1970-01-01 01:01:44,1970-01-01 01:01:44,,0.0,,
