x,y,spawned,detected,attained,discovery,attainment,discover_completion
1.75,-1.25,1970-01-01 01:00:02,1970-01-01 01:00:42,1970-01-01 01:01:01,40.0,19.0,59.0
2.25,2.75,1970-01-01 01:00:22,,,,,
-1.25,-3.25,1970-01-01 01:00:32,1970-01-01 01:03:43,1970-01-01 01:03:59,191.0,16.0,207.0
3.75,-0.25,1970-01-01 01:00:42,1970-01-01 01:00:59,1970-01-01 01:01:30,17.0,31.0,48.0
-4.25,-0.25,1970-01-01 01:00:52,,,,,
3.25,-3.25,1970-01-01 01:01:02,,,,,
3.25,3.75,1970-01-01 01:01:13,1970-01-01 01:03:25,1970-01-01 01:03:46,132.0,21.0,153.0
0.25,2.75,1970-01-01 01:01:23,,,,,
-1.25,0.25,1970-01-01 01:01:33,1970-01-01 01:02:06,1970-01-01 01:02:30,33.0,24.0,57.0
-2.25,-2.25,1970-01-01 01:01:43,1970-01-01 01:04:20,1970-01-01 01:04:42,157.0,22.0,179.0
-1.25,-0.25,1970-01-01 01:01:53,1970-01-01 01:03:08,1970-01-01 01:03:43,75.0,35.0,110.0
-2.25,-3.25,1970-01-01 01:08:35,,,,,
0.25,-2.25,1970-01-01 01:02:13,,,,,
-0.75,3.25,1970-01-01 01:02:23,1970-01-01 01:03:04,1970-01-01 01:03:25,41.0,21.0,62.0
-0.75,-4.25,1970-01-01 01:03:34,,,,,
1.25,-3.25,1970-01-01 01:02:43,,,,,
1.25,-1.75,1970-01-01 01:03:13,,,,,
-3.75,3.25,1970-01-01 01:03:03,,,,,
1.25,-1.75,1970-01-01 01:03:13,,,,,
-0.25,0.75,1970-01-01 01:03:24,1970-01-01 01:03:48,1970-01-01 01:04:13,24.0,25.0,49.0
-0.75,-4.25,1970-01-01 01:03:34,,,,,
-2.25,2.25,1970-01-01 01:03:44,,,,,
2.75,-0.75,1970-01-01 01:03:54,,,,,
-2.75,2.25,1970-01-01 01:04:04,,,,,
1.25,2.25,1970-01-01 01:04:14,,,,,
-2.75,-1.75,1970-01-01 01:04:24,,,,,
-1.25,-1.25,1970-01-01 01:04:34,,,,,
2.25,-3.75,1970-01-01 01:04:44,1970-01-01 01:08:10,1970-01-01 01:09:02,206.0,52.0,258.0
2.25,1.75,1970-01-01 01:04:54,1970-01-01 01:07:55,1970-01-01 01:10:44,181.0,169.0,350.0
-0.75,1.25,1970-01-01 01:07:35,,,,,
2.25,1.25,1970-01-01 01:05:14,,,,,
1.25,-4.25,1970-01-01 01:05:24,,,,,
3.75,2.25,1970-01-01 01:05:34,,,,,
0.25,3.75,1970-01-01 01:05:44,,,,,
-1.25,-2.75,1970-01-01 01:05:54,,,,,
0.75,-0.25,1970-01-01 01:06:05,1970-01-01 01:07:27,1970-01-01 01:09:53,82.0,146.0,228.0
-0.25,4.25,1970-01-01 01:06:15,,,,,
0.75,-0.75,1970-01-01 01:06:25,,,,,
-0.75,-0.75,1970-01-01 01:06:35,,,,,
2.25,4.25,1970-01-01 01:06:55,,,,,
2.25,-0.25,1970-01-01 01:07:05,,,,,
0.75,-2.75,1970-01-01 01:07:15,,,,,
2.75,0.75,1970-01-01 01:07:25,,,,,
-0.75,1.25,1970-01-01 01:07:35,,,,,
0.75,-4.25,1970-01-01 01:07:45,,,,,
0.25,3.25,1970-01-01 01:07:55,,,,,
0.75,2.25,1970-01-01 01:08:05,,,,,
2.75,-1.75,1970-01-01 01:08:15,,,,,
-2.25,-3.25,1970-01-01 01:08:35,,,,,
4.25,0.75,1970-01-01 01:08:45,,,,,
1.75,0.25,1970-01-01 01:08:55,,,,,
-3.25,2.25,1970-01-01 01:09:05,,,,,
0.75,-1.75,1970-01-01 01:09:26,,,,,
0.25,-1.25,1970-01-01 01:09:36,,,,,
-1.75,-2.75,1970-01-01 01:09:46,,,,,
0.25,0.75,1970-01-01 01:09:56,,,,,
-1.75,-1.25,1970-01-01 01:10:06,,,,,
-2.25,-0.25,1970-01-01 01:10:16,,,,,
-3.75,-2.25,1970-01-01 01:10:26,,,,,
1.75,-3.75,1970-01-01 01:10:36,,,,,
0.75,4.25,1970-01-01 01:10:46,,,,,
