x,y,spawned,detected,attained,discovery,attainment,discover_completion
-2.75,2.75,1970-01-01 01:00:01,1970-01-01 01:02:44,1970-01-01 01:04:45,163.0,121.0,284.0
-1.25,-2.75,1970-01-01 01:00:11,1970-01-01 01:00:22,1970-01-01 01:00:40,11.0,18.0,29.0
-2.25,2.75,1970-01-01 01:00:21,,,,,
-1.25,-4.25,1970-01-01 01:00:31,,,,,
-0.75,-3.25,1970-01-01 01:00:41,1970-01-01 01:00:41,1970-01-01 01:00:51,0.0,10.0,10.0
-3.25,3.75,1970-01-01 01:00:51,1970-01-01 01:02:45,1970-01-01 01:03:26,114.0,41.0,155.0
-1.75,-0.75,1970-01-01 01:03:32,1970-01-01 01:03:40,1970-01-01 01:04:28,8.0,48.0,56.0
1.25,3.25,1970-01-01 01:01:11,,,,,
-3.25,2.75,1970-01-01 01:01:21,1970-01-01 01:02:44,1970-01-01 01:03:21,83.0,37.0,120.0
3.75,3.75,1970-01-01 01:01:31,1970-01-01 01:01:37,1970-01-01 01:01:54,6.0,17.0,23.0
-0.25,-3.25,1970-01-01 01:01:41,1970-01-01 01:01:48,1970-01-01 01:02:17,7.0,29.0,36.0
0.25,-2.75,1970-01-01 01:01:51,,,,,
-1.25,-3.25,1970-01-01 01:02:01,1970-01-01 01:02:04,1970-01-01 01:02:23,3.0,19.0,22.0
0.75,-1.75,1970-01-01 01:02:11,1970-01-01 01:02:41,1970-01-01 01:03:18,30.0,37.0,67.0
-0.25,-2.75,1970-01-01 01:02:21,1970-01-01 01:02:28,1970-01-01 01:02:39,7.0,11.0,18.0
1.75,1.75,1970-01-01 01:02:32,1970-01-01 01:02:36,1970-01-01 01:03:05,4.0,29.0,33.0
1.25,2.75,1970-01-01 01:02:42,1970-01-01 01:02:42,1970-01-01 01:02:57,0.0,15.0,15.0
-2.25,-1.75,1970-01-01 01:02:52,1970-01-01 01:02:57,1970-01-01 01:03:34,5.0,37.0,42.0
0.25,-0.75,1970-01-01 01:03:02,,,,,
-2.75,-3.75,1970-01-01 01:03:12,,,,,
1.75,-4.25,1970-01-01 01:03:42,,,,,
-1.75,-0.75,1970-01-01 01:03:32,1970-01-01 01:03:40,1970-01-01 01:04:28,8.0,48.0,56.0
1.75,-4.25,1970-01-01 01:03:42,,,,,
-1.75,-0.25,1970-01-01 01:03:52,,,,,
-2.25,-0.25,1970-01-01 01:04:02,1970-01-01 01:04:03,1970-01-01 01:04:23,1.0,20.0,21.0
-2.75,-0.25,1970-01-01 01:04:12,1970-01-01 01:04:18,1970-01-01 01:04:36,6.0,18.0,24.0
-1.25,-1.25,1970-01-01 01:04:22,1970-01-01 01:04:28,1970-01-01 01:04:41,6.0,13.0,19.0
2.25,-4.25,1970-01-01 01:04:32,,,,,
2.75,3.75,1970-01-01 01:04:42,1970-01-01 01:05:29,,47.0,,
2.75,-3.25,1970-01-01 01:04:52,,,,,
-1.25,0.25,1970-01-01 01:05:02,,,,,
0.75,0.25,1970-01-01 01:05:12,,,,,
0.25,0.75,1970-01-01 01:05:22,,,,,
1.75,-1.25,1970-01-01 01:00:02,1970-01-01 01:00:42,1970-01-01 01:01:12,40.0,30.0,70.0
2.25,2.25,1970-01-01 01:09:16,,,,,
2.25,2.75,1970-01-01 01:00:23,1970-01-01 01:00:34,1970-01-01 01:01:04,11.0,30.0,41.0
-1.25,-3.25,1970-01-01 01:00:33,1970-01-01 01:00:42,1970-01-01 01:01:18,9.0,36.0,45.0
3.75,-0.25,1970-01-01 01:00:43,1970-01-01 01:00:58,1970-01-01 01:01:32,15.0,34.0,49.0
-4.25,-0.25,1970-01-01 01:00:53,,,,,
3.25,-3.25,1970-01-01 01:01:03,1970-01-01 01:03:31,1970-01-01 01:05:00,148.0,89.0,237.0
3.25,3.75,1970-01-01 01:01:13,,,,,
0.25,2.75,1970-01-01 01:01:23,,,,,
-1.25,0.25,1970-01-01 01:01:33,,,,,
-2.25,-2.25,1970-01-01 01:01:43,1970-01-01 01:01:56,1970-01-01 01:02:37,13.0,41.0,54.0
-2.25,-3.25,1970-01-01 01:08:36,,,,,
0.25,-2.25,1970-01-01 01:02:13,1970-01-01 01:02:19,1970-01-01 01:02:43,6.0,24.0,30.0
-0.75,3.25,1970-01-01 01:02:24,1970-01-01 01:05:41,1970-01-01 01:07:14,197.0,93.0,290.0
-0.75,-4.25,1970-01-01 01:03:34,,,,,
1.25,-3.25,1970-01-01 01:02:44,,,,,
1.25,-1.75,1970-01-01 01:04:14,,,,,
-3.75,3.25,1970-01-01 01:03:04,1970-01-01 01:03:29,1970-01-01 01:03:58,25.0,29.0,54.0
1.25,-1.75,1970-01-01 01:04:14,,,,,
-0.25,0.75,1970-01-01 01:03:44,,,,,
-0.75,-4.25,1970-01-01 01:03:34,,,,,
-0.25,0.75,1970-01-01 01:03:44,,,,,
0.75,-0.75,1970-01-01 01:06:25,1970-01-01 01:06:48,1970-01-01 01:07:06,23.0,18.0,41.0
-2.75,-2.25,1970-01-01 01:04:04,1970-01-01 01:05:12,1970-01-01 01:05:31,68.0,19.0,87.0
1.25,-1.75,1970-01-01 01:04:14,,,,,
-1.25,-1.25,1970-01-01 01:04:34,1970-01-01 01:05:00,1970-01-01 01:05:31,26.0,31.0,57.0
2.25,-3.75,1970-01-01 01:04:44,1970-01-01 01:05:50,1970-01-01 01:06:27,66.0,37.0,103.0
2.25,1.75,1970-01-01 01:04:54,,,,,
2.25,1.25,1970-01-01 01:05:14,,,,,
1.25,-4.25,1970-01-01 01:05:25,1970-01-01 01:07:12,1970-01-01 01:07:34,107.0,22.0,129.0
3.75,2.25,1970-01-01 01:05:35,,,,,
0.25,3.75,1970-01-01 01:05:45,,,,,
-1.25,-2.75,1970-01-01 01:05:55,,,,,
0.75,-0.25,1970-01-01 01:06:05,,,,,
-0.25,4.25,1970-01-01 01:06:15,,,,,
0.75,-0.75,1970-01-01 01:06:25,1970-01-01 01:06:48,1970-01-01 01:07:06,23.0,18.0,41.0
-0.75,-0.75,1970-01-01 01:06:35,,,,,
2.25,-4.25,1970-01-01 01:06:45,,,,,
2.25,4.25,1970-01-01 01:06:55,,,,,
2.25,-0.25,1970-01-01 01:07:05,,,,,
