x,y,spawned,detected,attained,discovery,attainment,discover_completion
-2.25,-1.75,1970-01-01 01:00:03,1970-01-01 01:00:22,1970-01-01 01:00:39,19.0,17.0,36.0
-2.75,-0.75,1970-01-01 01:00:13,1970-01-01 01:00:18,1970-01-01 01:00:46,5.0,28.0,33.0
0.25,1.75,1970-01-01 01:04:45,,,,,
-1.25,4.25,1970-01-01 01:00:33,1970-01-01 01:00:40,1970-01-01 01:00:59,7.0,19.0,26.0
0.25,3.25,1970-01-01 01:00:43,,,,,
-1.75,-0.25,1970-01-01 01:00:53,1970-01-01 01:00:58,1970-01-01 01:01:33,5.0,35.0,40.0
0.25,4.25,1970-01-01 01:01:03,,,,,
-0.75,4.25,1970-01-01 01:01:13,,,,,
1.25,-1.75,1970-01-01 01:01:23,,,,,
1.25,-2.25,1970-01-01 01:01:33,,,,,
-0.75,-3.25,1970-01-01 01:01:43,1970-01-01 01:02:02,1970-01-01 01:02:47,19.0,45.0,64.0
-2.25,-2.25,1970-01-01 01:01:54,1970-01-01 01:02:00,1970-01-01 01:02:29,6.0,29.0,35.0
2.25,3.75,1970-01-01 01:02:14,1970-01-01 01:04:10,1970-01-01 01:05:52,116.0,102.0,218.0
-2.75,2.25,1970-01-01 01:02:24,,,,,
-1.25,-3.25,1970-01-01 01:02:34,1970-01-01 01:02:40,1970-01-01 01:03:09,6.0,29.0,35.0
4.25,-0.75,1970-01-01 01:02:44,1970-01-01 01:04:52,1970-01-01 01:05:22,128.0,30.0,158.0
-0.75,-1.25,1970-01-01 01:02:54,1970-01-01 01:02:59,1970-01-01 01:03:28,5.0,29.0,34.0
-2.75,1.75,1970-01-01 01:03:04,,,,,
2.25,-3.25,1970-01-01 01:03:14,1970-01-01 01:04:07,1970-01-01 01:05:07,53.0,60.0,113.0
-0.75,-0.25,1970-01-01 01:03:24,,,,,
1.75,-3.75,1970-01-01 01:03:34,1970-01-01 01:04:03,1970-01-01 01:05:02,29.0,59.0,88.0
-2.25,-0.75,1970-01-01 01:03:44,1970-01-01 01:03:45,1970-01-01 01:03:56,1.0,11.0,12.0
-0.75,-2.25,1970-01-01 01:03:54,1970-01-01 01:03:55,1970-01-01 01:04:07,1.0,12.0,13.0
2.25,4.25,1970-01-01 01:04:04,1970-01-01 01:05:58,1970-01-01 01:06:23,114.0,25.0,139.0
0.25,-2.25,1970-01-01 01:04:25,1970-01-01 01:04:33,1970-01-01 01:05:03,8.0,30.0,38.0
0.25,1.75,1970-01-01 01:04:45,,,,,
-2.75,3.25,1970-01-01 01:04:55,,,,,
1.75,0.75,1970-01-01 01:05:05,1970-01-01 01:05:05,1970-01-01 01:05:22,0.0,17.0,17.0
0.75,-1.25,1970-01-01 01:05:15,1970-01-01 01:05:20,1970-01-01 01:05:31,5.0,11.0,16.0
3.25,-1.75,1970-01-01 01:05:25,,,,,
-0.75,-4.25,1970-01-01 01:05:35,1970-01-01 01:07:52,1970-01-01 01:08:11,137.0,19.0,156.0
2.75,-1.75,1970-01-01 01:05:45,,,,,
-1.25,-2.75,1970-01-01 01:05:55,1970-01-01 01:06:02,1970-01-01 01:07:06,7.0,64.0,71.0
0.25,-3.75,1970-01-01 01:06:05,1970-01-01 01:06:50,1970-01-01 01:07:08,45.0,18.0,63.0
0.75,-3.25,1970-01-01 01:06:15,1970-01-01 01:07:52,1970-01-01 01:08:26,97.0,34.0,131.0
1.25,3.25,1970-01-01 01:06:26,,,,,
0.75,-1.75,1970-01-01 01:06:36,,,,,
-1.75,-0.75,1970-01-01 01:06:46,1970-01-01 01:07:09,1970-01-01 01:07:20,23.0,11.0,34.0
1.75,-1.75,1970-01-01 01:06:56,,,,,
0.75,-4.25,1970-01-01 01:07:06,,,,,
-2.25,-0.25,1970-01-01 01:07:16,,,,,
1.25,-3.25,1970-01-01 01:07:26,,,,,
3.75,-4.25,1970-01-01 01:07:46,,,,,
1.75,-3.25,1970-01-01 01:07:56,,,,,
-2.75,3.75,1970-01-01 01:08:06,,,,,
0.75,2.75,1970-01-01 01:08:16,,,,,
-3.25,0.75,1970-01-01 01:08:26,,,,,
-1.25,-4.25,1970-01-01 01:08:36,,,,,
-2.25,3.75,1970-01-01 01:08:47,,,,,
-1.25,-1.25,1970-01-01 01:08:57,,,,,
1.25,-2.75,1970-01-01 01:09:07,1970-01-01 01:09:59,,52.0,,
-1.25,-0.75,1970-01-01 01:09:17,,,,,
0.25,2.25,1970-01-01 01:09:27,,,,,
2.25,-0.75,1970-01-01 01:09:37,,,,,
-3.25,1.75,1970-01-01 01:09:47,,,,,
-1.25,1.25,1970-01-01 01:09:57,,,,,
