x,y,spawned,detected,attained,discovery,attainment,discover_completion
2.25,-1.75,1970-01-01 01:00:02,,,,,
2.25,2.75,1970-01-01 01:00:12,1970-01-01 01:00:16,1970-01-01 01:00:44,4.0,28.0,32.0
-2.75,2.75,1970-01-01 01:00:22,1970-01-01 01:04:14,1970-01-01 01:04:44,232.0,30.0,262.0
1.25,3.75,1970-01-01 01:00:32,1970-01-01 01:00:33,1970-01-01 01:00:53,1.0,20.0,21.0
2.75,3.75,1970-01-01 01:00:42,1970-01-01 01:00:43,1970-01-01 01:01:02,1.0,19.0,20.0
1.25,2.25,1970-01-01 01:05:44,1970-01-01 01:05:51,,7.0,,
-0.25,-3.25,1970-01-01 01:02:33,1970-01-01 01:02:49,1970-01-01 01:03:22,16.0,33.0,49.0
0.75,-2.25,1970-01-01 01:01:23,1970-01-01 01:02:09,1970-01-01 01:02:45,46.0,36.0,82.0
2.25,-4.25,1970-01-01 01:09:16,,,,,
-0.25,4.25,1970-01-01 01:01:43,,,,,
0.25,-0.75,1970-01-01 01:01:53,,,,,
0.75,-3.75,1970-01-01 01:02:03,1970-01-01 01:02:10,1970-01-01 01:02:58,7.0,48.0,55.0
2.25,0.75,1970-01-01 01:02:13,1970-01-01 01:02:21,1970-01-01 01:02:59,8.0,38.0,46.0
0.75,1.25,1970-01-01 01:02:23,1970-01-01 01:02:28,1970-01-01 01:02:48,5.0,20.0,25.0
-0.25,-3.25,1970-01-01 01:02:33,1970-01-01 01:02:49,1970-01-01 01:03:22,16.0,33.0,49.0
-1.25,4.25,1970-01-01 01:02:43,,,,,
-2.25,-2.25,1970-01-01 01:02:53,1970-01-01 01:03:10,1970-01-01 01:03:36,17.0,26.0,43.0
1.25,-0.25,1970-01-01 01:03:03,1970-01-01 01:03:09,1970-01-01 01:04:32,6.0,83.0,89.0
-3.25,2.25,1970-01-01 01:03:13,1970-01-01 01:04:14,1970-01-01 01:04:49,61.0,35.0,96.0
0.75,-3.25,1970-01-01 01:03:23,,,,,
-2.75,-2.25,1970-01-01 01:03:33,1970-01-01 01:03:47,1970-01-01 01:04:06,14.0,19.0,33.0
-0.75,3.75,1970-01-01 01:03:44,1970-01-01 01:05:01,1970-01-01 01:05:25,77.0,24.0,101.0
2.75,-3.75,1970-01-01 01:03:54,1970-01-01 01:09:08,1970-01-01 01:09:43,314.0,35.0,349.0
