x,y,spawned,detected,attained,discovery,attainment,discover_completion
-2.25,-1.75,1970-01-01 01:00:01,1970-01-01 01:00:28,1970-01-01 01:00:39,27.0,11.0,38.0
-2.75,-0.75,1970-01-01 01:00:11,1970-01-01 01:00:20,1970-01-01 01:00:47,9.0,27.0,36.0
0.25,2.25,1970-01-01 01:00:21,1970-01-01 01:00:29,1970-01-01 01:01:33,8.0,64.0,72.0
-0.75,-3.75,1970-01-01 01:00:31,1970-01-01 01:00:38,1970-01-01 01:01:01,7.0,23.0,30.0
0.25,3.25,1970-01-01 01:00:41,,,,,
-1.75,-0.25,1970-01-01 01:00:51,,,,,
0.25,4.25,1970-01-01 01:01:01,,,,,
-0.25,-3.75,1970-01-01 01:01:11,1970-01-01 01:02:00,1970-01-01 01:02:15,49.0,15.0,64.0
1.25,-1.75,1970-01-01 01:01:22,,,,,
1.25,-2.25,1970-01-01 01:01:32,,,,,
-0.75,-2.25,1970-01-01 01:01:42,1970-01-01 01:01:51,1970-01-01 01:02:07,9.0,16.0,25.0
-2.25,-2.25,1970-01-01 01:01:52,,,,,
-1.25,-3.25,1970-01-01 01:02:02,1970-01-01 01:02:15,1970-01-01 01:02:46,13.0,31.0,44.0
2.25,4.25,1970-01-01 01:02:12,,,,,
-2.75,2.75,1970-01-01 01:02:22,,,,,
-1.25,-2.75,1970-01-01 01:02:32,1970-01-01 01:02:33,1970-01-01 01:02:51,1.0,18.0,19.0
-1.25,-2.25,1970-01-01 01:02:42,,,,,
4.25,-0.25,1970-01-01 01:02:52,1970-01-01 01:08:16,1970-01-01 01:08:42,324.0,26.0,350.0
-0.75,-0.25,1970-01-01 01:03:02,,,,,
-2.75,2.25,1970-01-01 01:03:12,,,,,
2.25,-1.75,1970-01-01 01:03:23,,,,,
-0.75,0.75,1970-01-01 01:03:33,,,,,
1.75,-4.25,1970-01-01 01:03:43,,,,,
-2.25,-0.75,1970-01-01 01:03:53,,,,,
-0.75,-1.25,1970-01-01 01:04:03,,,,,
2.75,-4.25,1970-01-01 01:04:13,,,,,
2.25,3.75,1970-01-01 01:04:23,,,,,
4.25,-1.25,1970-01-01 01:04:33,,,,,
-1.25,0.25,1970-01-01 01:04:43,,,,,
-2.25,-3.25,1970-01-01 01:04:53,,,,,
-2.75,3.25,1970-01-01 01:05:03,,,,,
1.75,1.25,1970-01-01 01:05:13,,,,,
0.75,-1.25,1970-01-01 01:05:23,1970-01-01 01:06:27,1970-01-01 01:06:50,64.0,23.0,87.0
3.25,-1.75,1970-01-01 01:05:34,,,,,
2.75,-1.75,1970-01-01 01:05:54,,,,,
-1.25,-1.75,1970-01-01 01:06:04,,,,,
0.25,-3.25,1970-01-01 01:06:14,,,,,
0.75,-2.75,1970-01-01 01:06:24,,,,,
1.25,3.25,1970-01-01 01:06:34,,,,,
0.75,-1.75,1970-01-01 01:06:44,,,,,
-1.75,-0.75,1970-01-01 01:06:54,,,,,
1.75,-1.25,1970-01-01 01:07:04,1970-01-01 01:08:26,1970-01-01 01:08:45,82.0,19.0,101.0
0.75,-4.25,1970-01-01 01:07:14,,,,,
-2.25,-0.25,1970-01-01 01:07:24,,,,,
1.25,-3.25,1970-01-01 01:07:35,,,,,
3.25,-1.25,1970-01-01 01:07:45,,,,,
3.75,-4.25,1970-01-01 01:07:55,,,,,
1.75,-3.25,1970-01-01 01:08:05,,,,,
-2.75,3.75,1970-01-01 01:08:15,,,,,
0.75,2.75,1970-01-01 01:08:25,,,,,
-3.25,0.25,1970-01-01 01:08:35,,,,,
-1.25,-3.75,1970-01-01 01:08:45,,,,,
-2.25,4.25,1970-01-01 01:08:55,,,,,
-1.25,-0.75,1970-01-01 01:09:05,,,,,
1.25,-2.75,1970-01-01 01:09:15,,,,,
-1.25,-0.25,1970-01-01 01:09:25,,,,,
0.25,2.75,1970-01-01 01:09:35,,,,,
-1.25,3.25,1970-01-01 01:09:55,,,,,
-3.75,-0.25,1970-01-01 01:10:05,,,,,
