x,y,spawned,detected,attained,discovery,attainment,discover_completion
2.25,-3.25,1970-01-01 01:00:03,1970-01-01 01:03:10,1970-01-01 01:07:50,187.0,280.0,467.0
2.25,2.25,1970-01-01 01:00:13,,,,,
-2.75,2.75,1970-01-01 01:00:23,1970-01-01 01:00:29,1970-01-01 01:00:50,6.0,21.0,27.0
1.25,4.25,1970-01-01 01:00:33,1970-01-01 01:00:34,1970-01-01 01:01:01,1.0,27.0,28.0
2.75,3.75,1970-01-01 01:00:43,1970-01-01 01:00:49,1970-01-01 01:04:08,6.0,199.0,205.0
-0.75,4.25,1970-01-01 01:01:04,1970-01-01 01:01:09,1970-01-01 01:01:26,5.0,17.0,22.0
0.75,0.25,1970-01-01 01:09:48,1970-01-01 01:09:54,1970-01-01 01:10:07,6.0,13.0,19.0
0.75,-2.25,1970-01-01 01:01:24,1970-01-01 01:01:27,1970-01-01 01:01:46,3.0,19.0,22.0
1.75,1.75,1970-01-01 01:01:34,1970-01-01 01:01:35,1970-01-01 01:01:47,1.0,12.0,13.0
-0.25,3.75,1970-01-01 01:01:44,1970-01-01 01:01:56,1970-01-01 01:02:25,12.0,29.0,41.0
0.25,-0.75,1970-01-01 01:01:54,1970-01-01 01:02:00,1970-01-01 01:02:35,6.0,35.0,41.0
0.75,-4.25,1970-01-01 01:02:04,1970-01-01 01:02:34,1970-01-01 01:07:40,30.0,306.0,336.0
2.25,0.25,1970-01-01 01:02:14,,,,,
0.75,1.25,1970-01-01 01:02:24,,,,,
-1.25,3.25,1970-01-01 01:02:45,1970-01-01 01:02:54,1970-01-01 01:03:46,9.0,52.0,61.0
-2.25,-2.25,1970-01-01 01:02:55,1970-01-01 01:02:55,1970-01-01 01:03:27,0.0,32.0,32.0
1.25,-0.25,1970-01-01 01:03:05,1970-01-01 01:03:05,1970-01-01 01:03:22,0.0,17.0,17.0
-3.25,2.25,1970-01-01 01:03:15,1970-01-01 01:03:55,1970-01-01 01:04:12,40.0,17.0,57.0
0.75,-3.75,1970-01-01 01:03:25,1970-01-01 01:03:29,1970-01-01 01:06:45,4.0,196.0,200.0
-2.75,-1.75,1970-01-01 01:03:35,1970-01-01 01:03:35,1970-01-01 01:03:50,0.0,15.0,15.0
-0.75,3.25,1970-01-01 01:03:45,1970-01-01 01:03:51,1970-01-01 01:05:20,6.0,89.0,95.0
2.75,-4.25,1970-01-01 01:03:55,1970-01-01 01:06:28,1970-01-01 01:06:45,153.0,17.0,170.0
-3.75,-1.75,1970-01-01 01:04:05,1970-01-01 01:04:11,1970-01-01 01:07:39,6.0,208.0,214.0
3.75,-3.75,1970-01-01 01:04:15,,,,,
2.75,3.25,1970-01-01 01:04:26,,,,,
-1.75,-3.25,1970-01-01 01:04:36,1970-01-01 01:04:40,1970-01-01 01:07:24,4.0,164.0,168.0
1.25,2.75,1970-01-01 01:04:46,1970-01-01 01:04:51,1970-01-01 01:05:22,5.0,31.0,36.0
-1.75,-0.75,1970-01-01 01:04:56,1970-01-01 01:05:01,1970-01-01 01:05:40,5.0,39.0,44.0
0.75,0.25,1970-01-01 01:09:48,1970-01-01 01:09:54,1970-01-01 01:10:07,6.0,13.0,19.0
-1.75,-3.75,1970-01-01 01:05:16,1970-01-01 01:05:38,1970-01-01 01:07:27,22.0,109.0,131.0
-2.25,3.75,1970-01-01 01:05:26,,,,,
-2.75,-0.25,1970-01-01 01:05:36,1970-01-01 01:05:37,1970-01-01 01:08:24,1.0,167.0,168.0
2.75,-3.75,1970-01-01 01:06:06,1970-01-01 01:06:27,1970-01-01 01:07:01,21.0,34.0,55.0
-3.25,-1.25,1970-01-01 01:06:17,1970-01-01 01:06:22,1970-01-01 01:07:11,5.0,49.0,54.0
-0.25,-3.25,1970-01-01 01:06:27,1970-01-01 01:06:27,1970-01-01 01:06:38,0.0,11.0,11.0
3.75,0.25,1970-01-01 01:06:47,,,,,
1.75,0.25,1970-01-01 01:06:57,1970-01-01 01:08:32,1970-01-01 01:09:21,95.0,49.0,144.0
2.75,0.75,1970-01-01 01:07:07,,,,,
0.25,1.25,1970-01-01 01:07:17,1970-01-01 01:08:19,1970-01-01 01:10:23,62.0,124.0,186.0
0.75,2.25,1970-01-01 01:07:27,1970-01-01 01:08:30,,63.0,,
-2.25,-4.25,1970-01-01 01:07:37,1970-01-01 01:07:43,1970-01-01 01:08:02,6.0,19.0,25.0
-2.25,4.25,1970-01-01 01:07:47,,,,,
2.25,3.25,1970-01-01 01:08:08,1970-01-01 01:08:45,,37.0,,
2.25,3.25,1970-01-01 01:08:08,1970-01-01 01:08:45,,37.0,,
-0.25,-1.75,1970-01-01 01:08:18,,,,,
-0.75,3.75,1970-01-01 01:08:28,1970-01-01 01:08:32,,4.0,,
